Prefix	Last	First	Suffix	FilingType	StateDst	Year	FilingDate	DocID
Hon.	Dunn	Neal P.		A	FL02	2017	9/6/2018	10024571
Hon.	Dunn	Neal P.		O	FL02	2017	8/13/2018	10022070
Hon.	Dunn	Neal P.		P	FL02	2017	5/15/2017	9110745
Hon.	Dunn	Neal P.		P	FL02	2017	6/7/2017	20007420
Hon.	Dunn	Neal P.		P	FL02	2017	6/7/2017	20007420
Hon.	Dunn	Neal P.		P	FL02	2017	7/10/2017	20007599
Hon.	Dunn	Neal P.		P	FL02	2017	7/10/2017	20007599
Hon.	Dunn	Neal P.		X	FL02	2017	5/9/2018	30004230
	Eastman	Kara		C	NE02	2017	6/14/2017	9111281
	Ebel	Jonathan Hans		C	IL13	2017	10/4/2017	10018991
	Eden	Madeline Katherine		C	TX10	2017	2/17/2018	10019855
	Edom	Jeremy Lee		C	IN05	2017	6/12/2017	10017763
Hon.	Edwards	Donna F.		T	MD04	2017	1/28/2017	10014396
	Edwards	Eddie		C	NH01	2017	5/18/2017	9111096
	Edwards	Greg		C	PA15	2017	11/8/2017	10019219
	Edwards	Harold James	III	D	OH02	2017	5/16/2017	40000787
	Edwards	Ragin		C	GA06	2017	3/19/2017	10014664
	Edwards	Ragin		X	GA06	2017	3/22/2017	30002751
	Edwards	Roger		C	CO06	2017	10/31/2017	10019263
Mr.	Edwards	Roger		A	CO06	2017	10/31/2017	10019264
	Ehr	Phillip Charles		C	FL01	2017	11/27/2017	10018147
	Ehr	Phillip Charles		X	FL01	2017	8/15/2017	30003625
	Ehr	Phillip Charles		X	FL01	2017	9/7/2017	30003697
	Eichholz	Rich		C	MI06	2017	11/9/2017	10018302
	Eichholz	Rich		X	MI06	2017	8/15/2017	30003621
	Ellis	Kathryn Gail		C	MO08	2017	5/30/2017	9111100
Hon.	Ellison	Keith Maurice		O	MN05	2017	5/15/2018	10021200
	Ellyson	Daniel		C	GA08	2017	7/11/2017	10018062
	Ellzey	John Kevin		C	TX06	2017	2/13/2018	10019889
	Emert	Jason		C	TN02	2017	3/5/2018	10019505
	Emert	Jason		X	TN02	2017	12/22/2017	30003851
	Emig	Zach		C	NY11	2017	9/2/2017	10017407
	Emig	Zach		X	NY11	2017	6/14/2017	30003381
Hon.	Emmer	Thomas Earl	Jr	O	MN06	2017	5/15/2018	9112966
	Enderlin	Charles Joseph	Jr.	A	GA03	2017	4/22/2018	10020799
	Enderlin	Charles Joseph	Jr.	C	GA03	2017	7/9/2017	10018047
Hon.	Engel	Eliot L.		O	NY16	2017	5/15/2018	10022248
	Epstein	Daniel Jacob		C	TX19	2017	7/12/2017	10016216
	Epstein	Daniel Jacob		X	TX19	2017	5/16/2017	30002966
	Epstein	Lena Rose		C	MI11	2017	2/15/2018	10019260
	Epstein	Lena Rose		X	MI11	2017	11/14/2017	9112037
	Erdmann	Jeff		C	MN02	2017	6/14/2017	10017802
	Escobar	Veronica		A	TX16	2017	9/15/2017	10018937
	Escobar	Veronica		A	TX16	2017	9/16/2017	10018938
	Escobar	Veronica		A	TX16	2017	8/22/2018	10024548
	Escobar	Veronica		C	TX16	2017	9/14/2017	10018885
Hon.	Eshoo	Anna G.		A	CA18	2017	5/2/2019	9114764
Hon.	Eshoo	Anna G.		O	CA18	2017	5/2/2018	9112967
Hon.	Espaillat	Adriano		O	NY13	2017	5/15/2018	10021472
Mr.	Espinoza	Brian Anthony		W		2017		9112100
	Estes	Ron		C	KS04	2017	3/9/2017	10014568
	Estes	Ron		X	KS04	2017	2/27/2017	30002727
Hon.	Estes	Ron		A	KS04	2017	7/11/2017	10018081
Hon.	Estes	Ron		A	KS04	2017	7/12/2017	10018096
Hon.	Estes	Ron		A	KS04	2017	10/5/2017	10019042
Hon.	Estes	Ron		D	KS04	2017	6/20/2018	9113437
Hon.	Estes	Ron		O	KS04	2017	8/13/2018	10022922
Hon.	Estes	Ron		X	KS04	2017	5/14/2018	30004525
Hon.	Estes	Ron		X	KS04	2017	7/20/2018	30004947
Hon.	Esty	Elizabeth H.		O	CT05	2017	8/13/2018	10020594
Hon.	Esty	Elizabeth H.		X	CT05	2017	4/22/2018	30003998
Hon.	Evans	Dwight		A	PA02	2017	9/19/2018	10024710
Hon.	Evans	Dwight		O	PA02	2017	5/15/2018	10022073
Hon.	Evans	Dwight		P	PA02	2017	5/24/2017	20007301
Hon.	Evans	Dwight		P	PA02	2017	5/24/2017	20007301
Hon.	Evans	Dwight		P	PA02	2017	7/7/2017	20007391
Hon.	Evans	Dwight		P	PA02	2017	7/7/2017	20007391
Hon.	Evans	Dwight		P	PA02	2017	10/12/2017	20008204
Hon.	Evans	Dwight		P	PA02	2017	10/12/2017	20008204
Hon.	Evans	Dwight		P	PA02	2017	11/2/2017	20008321
Hon.	Evans	Dwight		P	PA02	2017	11/2/2017	20008321
	Evans	Jermaine		C	FL14	2017	9/22/2017	9111806
Mr.	Evans	Jim		D	MO07	2017	7/17/2017	9111405
	Everhard	Janet		C	OH02	2017	6/13/2017	10017602
	Farahi	Hermon		C	NV03	2017	10/16/2017	10019129
	Fareed	Justin		C	CA24	2017	9/14/2017	10018846
Hon.	Farr	Sam		P	CA20	2017	5/26/2017	20006612
Hon.	Farr	Sam		T	CA20	2017	5/26/2017	10014437
Mr.	Farrell-Smith	Kelan John		W		2017		9110651
Hon.	Faso	John J.		A	NY19	2017	6/10/2018	10023916
Hon.	Faso	John J.		O	NY19	2017	5/13/2018	10022496
Hon.	Faso	John J.		P	NY19	2017	2/11/2017	20006737
	Feehan	Daniel		C	MN01	2017	11/28/2017	10019342
	Fenenbock	Dori		C	TX16	2017	9/14/2017	9111773
	Fenenbock	Dori		X	TX16	2017	7/3/2017	9111365
Hon.	Ferguson	A. Drew	IV	A	GA03	2017	10/5/2018	10024807
Hon.	Ferguson	A. Drew	IV	O	GA03	2017	7/11/2018	10021559
Hon.	Ferguson	A. Drew	IV	X	GA03	2017	5/4/2018	30004118
Dr.	Ferrara	Steve		C	AZ09	2017	9/7/2017	10017413
Dr.	Ferrara	Steve		X	AZ09	2017	6/14/2017	30003385
	Ferrer	Gabriel		C	FL27	2017	10/21/2017	10019052
	Fershee	Kendra Jean Huard		C	WV01	2017	10/23/2017	10019176
Mrs.	Few	Sheri Lou		C	SC05	2017	2/10/2017	10014449
	Field	Betty Ann		D	CO05	2017	6/14/2017	40000839
	Field	John		C	CO01	2017	8/30/2017	10018790
	Fields	Vernon James		C	KS02	2017	4/17/2017	10015302
	Fields	Vernon James		D	KS02	2017	4/26/2017	9110668
	Fienning	Ted		C	SC01	2017	5/30/2017	9111108
Hon.	Fincher	Stephen Lee		T	TN08	2017	1/31/2017	9110409
	Finkenauer	Abby		C	IA01	2017	8/31/2017	10018718
	Finley	Russell J.		C	NY21	2017	8/18/2017	9111655
	Finley	Russell J.		D	NY21	2017	8/18/2017	9111678
Dr.	Fischer	Bruce		C	SC07	2017	9/26/2017	10018974
	Fisher	William Carl		C	TX26	2017	8/31/2017	10017747
	Fisher	William Carl		X	TX26	2017	6/28/2017	30003449
Mr.	Fitch	Gregory Evan		D	AK00	2017	4/4/2018	9112618
	Fitzgerald	Stephen Edward		C	KS02	2017	11/8/2017	10018103
	Fitzgerald	Stephen Edward		X	KS02	2017	11/7/2017	9111999
	Fitzherbert	Ronald James		D	NM02	2017	11/17/2017	9112082
Hon.	Fitzpatrick	Brian		O	PA08	2017	5/15/2018	10022085
Hon.	Fitzpatrick	Michael G.		T	PA08	2017	1/31/2017	10014480
	Flanagan	Peggy		C	MN05	2017	6/14/2017	10015221
Hon.	Fleischmann	Charles J. "Chuck"		O	TN03	2017	5/16/2018	9112971
Hon.	Fleischmann	Charles J. "Chuck"		P	TN03	2017	2/14/2017	9110458
Hon.	Fleischmann	Charles J. "Chuck"		P	TN03	2017	4/18/2017	9110643
Hon.	Fleischmann	Charles J. "Chuck"		P	TN03	2017	5/17/2017	9110791
Hon.	Fleischmann	Charles J. "Chuck"		P	TN03	2017	7/7/2017	9111385
Hon.	Fleischmann	Charles J. "Chuck"		P	TN03	2017	7/25/2017	9111467
Hon.	Fleischmann	Charles J. "Chuck"		P	TN03	2017	9/11/2017	9111766
Hon.	Fleischmann	Charles J. "Chuck"		P	TN03	2017	10/2/2017	9111845
Hon.	Fleischmann	Charles J. "Chuck"		P	TN03	2017	11/2/2017	9111987
Hon.	Fleischmann	Charles J. "Chuck"		P	TN03	2017	11/29/2017	9112118
Hon.	Fleischmann	Charles J. "Chuck"		P	TN03	2017	12/28/2017	9112222
Hon.	Fleischmann	Charles J. "Chuck"		P	TN03	2017	1/30/2018	9112333
	Fleming	Daniel		C	CA25	2017	5/1/2018	10017354
	Fleming	Daniel		D	CA25	2017	11/27/2017	9112127
Hon.	Fleming	John		A	LA04	2017	3/13/2017	10014651
Hon.	Fleming	John		T	LA04	2017	1/30/2017	10014473
	Fletcher	Elizabeth Pannill		C	TX07	2017	9/10/2017	10017371
	Fletcher	Elizabeth Pannill		X	TX07	2017	6/7/2017	30003377
Hon.	Flores	Bill		A	TX17	2017	6/19/2018	9113432
Hon.	Flores	Bill		O	TX17	2017	6/14/2018	9113405
Hon.	Flores	Bill		P	TX17	2017	1/17/2017	20006564
Hon.	Flores	Bill		P	TX17	2017	2/13/2017	20006747
Hon.	Flores	Bill		P	TX17	2017	3/8/2017	20006885
Hon.	Flores	Bill		P	TX17	2017	4/5/2017	20007007
Hon.	Flores	Bill		P	TX17	2017	5/5/2017	20007210
Hon.	Flores	Bill		P	TX17	2017	6/19/2017	20007479
Hon.	Flores	Bill		P	TX17	2017	7/13/2017	20007628
Hon.	Flores	Bill		P	TX17	2017	10/4/2017	20008145
Hon.	Flores	Bill		P	TX17	2017	10/4/2017	20008147
Hon.	Flores	Bill		P	TX17	2017	11/1/2017	20008315
Hon.	Flores	Bill		P	TX17	2017	12/7/2017	20008523
	Flores	John Walter		C	NM01	2017	8/27/2017	10018766
	Flores	Sol		C	IL04	2017	2/15/2018	10019632
	Flores	Sol		X	IL04	2017	1/11/2018	30003879
	Flynn	Brian		C	NY19	2017	8/12/2017	10016895
	Flynn	Brian		X	NY19	2017	5/22/2017	30003153
	Flynn	Sean Masaki		C	CA31	2017	10/30/2017	10019245
Hon.	Forbes	J. Randy		T	VA04	2017	1/26/2017	9110394
	Ford	Kim R.		C	DC00	2017	3/5/2018	10019510
	Ford	Kim R.		X	DC00	2017	12/14/2017	30003853
	Forde	Brian		C	CA45	2017	11/16/2017	10018386
	Forde	Brian		X	CA45	2017	8/15/2017	30003639
Hon.	Fortenberry	Jeff		O	NE01	2017	5/15/2018	10022113
Hon.	Foster	Bill William		O	IL11	2017	5/2/2018	10020381
Dr.	Foster	William Abbott		W		2017		9112076
Hon.	Foxx	Virginia		O	NC05	2017	5/15/2018	10021549
Hon.	Foxx	Virginia		P	NC05	2017	1/5/2017	20006456
Hon.	Foxx	Virginia		P	NC05	2017	2/3/2017	20006666
Hon.	Foxx	Virginia		P	NC05	2017	3/7/2017	20006862
Hon.	Foxx	Virginia		P	NC05	2017	4/11/2017	20007000
Hon.	Foxx	Virginia		P	NC05	2017	5/9/2017	20007220
Hon.	Foxx	Virginia		P	NC05	2017	7/11/2017	20007569
Hon.	Foxx	Virginia		P	NC05	2017	8/9/2017	20007734
Hon.	Foxx	Virginia		P	NC05	2017	9/1/2017	20007923
Hon.	Foxx	Virginia		P	NC05	2017	10/12/2017	20008135
Hon.	Foxx	Virginia		P	NC05	2017	11/8/2017	20008350
Hon.	Foxx	Virginia		P	NC05	2017	12/12/2017	20008487
	Franco	Ricardo Jose		C	CA22	2017	8/31/2017	10018341
	Franco	Ricardo Jose		X	CA22	2017	8/15/2017	30003627
	Frank	Alexis		C	SC05	2017	4/17/2017	10015308
Mr.	Frank	Benjamin		D	UT03	2017	8/30/2017	9111710
Hon.	Frankel	Lois		O	FL21	2017	8/8/2018	10020854
Hon.	Frankel	Lois		P	FL21	2017	3/13/2017	20006787
Hon.	Frankel	Lois		P	FL21	2017	3/27/2017	20006944
Hon.	Frankel	Lois		P	FL21	2017	5/1/2017	20007090
Hon.	Frankel	Lois		P	FL21	2017	5/31/2017	20007358
Hon.	Frankel	Lois		P	FL21	2017	6/22/2017	20007512
Hon.	Frankel	Lois		P	FL21	2017	7/21/2017	20007653
Hon.	Frankel	Lois		P	FL21	2017	8/23/2017	20007837
Hon.	Frankel	Lois		P	FL21	2017	10/2/2017	20008128
Hon.	Frankel	Lois		P	FL21	2017	11/3/2017	20008271
Hon.	Frankel	Lois		P	FL21	2017	11/27/2017	20008426
Hon.	Frankel	Lois		P	FL21	2017	12/20/2017	20008579
Hon.	Frankel	Lois		P	FL22	2017	1/19/2017	20006573
Hon.	Frankel	Lois		X	FL21	2017	5/3/2018	30004095
	Franklin	George		C	MI06	2017	3/26/2018	10019358
	Franklin	George		X	MI06	2017	11/20/2017	30003798
Hon.	Franks	Trent		T	AZ08	2017	1/9/2018	10019703
	Fraser	Diane Findlay		C	VA07	2017	1/26/2018	10019467
	Fraser	Diane Findlay		X	VA07	2017	12/1/2017	30003848
	Fraser	Diane Findlay		X	VA07	2017	1/11/2018	30003877
	Freeman	April June		C	FL17	2017	4/10/2018	10017205
	Freeman	April June		X	FL17	2017	5/22/2017	30003272
	Freilich	Daniel Adam		C	VT00	2017	11/19/2017	10018983
	Freilich	Daniel Adam		X	VT00	2017	10/16/2017	30003741
Hon.	Frelinghuysen	Rodney P.		O	NJ11	2017	5/9/2018	9112972
Hon.	Frelinghuysen	Rodney P.		P	NJ11	2017	1/13/2017	9110373
Hon.	Frelinghuysen	Rodney P.		P	NJ11	2017	2/6/2017	9110428
Hon.	Frelinghuysen	Rodney P.		P	NJ11	2017	2/24/2017	9110473
Hon.	Frelinghuysen	Rodney P.		P	NJ11	2017	4/21/2017	9110682
Hon.	Frelinghuysen	Rodney P.		P	NJ11	2017	5/2/2017	9110703
Hon.	Frelinghuysen	Rodney P.		P	NJ11	2017	7/17/2017	9111419
Hon.	Frelinghuysen	Rodney P.		P	NJ11	2017	8/2/2017	9111523
Hon.	Frelinghuysen	Rodney P.		P	NJ11	2017	11/6/2017	9111986
Hon.	Frelinghuysen	Rodney P.		P	NJ11	2017	12/2/2017	9112140
	Frerick	Austin Ronald		C	IA03	2017	11/29/2017	10018810
	Frerick	Austin Ronald		X	IA03	2017	9/25/2017	30003701
	Frick	C. William		C	MD06	2017	8/13/2017	10016273
	Frick	C. William		X	MD06	2017	5/17/2017	30002982
	Friday	Steven		C	MI07	2017	3/8/2018	10019478
	Friday	Steven		X	MI07	2017	12/22/2017	30003849
	Friedenberg	Marc		C	PA05	2017	1/28/2018	10019199
	Friedenberg	Marc		X	PA05	2017	11/3/2017	30003765
	Friedman	Alison		C	VA10	2017	8/4/2017	10018327
Hon.	Fudge	Marcia L.		O	OH11	2017	5/10/2018	10021196
Mr.	Fuentes-Padilla	Christopher Robbin		D	NY06	2017	9/14/2017	40000930
	Fulcher	Russ		C	ID01	2017	11/27/2017	9112108
	Fulford	Jonathan Steven		C	ME02	2017	8/21/2017	10018691
	Fullington	Brad		W	TN02	2017	10/24/2017	6259
	Fullington	Brad		X	TN02	2017	9/25/2017	30003706
Hon.	Gabbard	Tulsi		A	HI02	2017	3/26/2019	10025248
Hon.	Gabbard	Tulsi		O	HI02	2017	8/14/2018	10021311
Hon.	Gabbard	Tulsi		X	HI02	2017	5/15/2018	30004570
Hon.	Gaetz	Matt		A	FL01	2017	11/29/2018	10024937
Hon.	Gaetz	Matt		O	FL01	2017	8/13/2018	10021760
Hon.	Gaetz	Matt		X	FL01	2017	5/7/2018	30004149
	Gaither	Kevin		A	IL15	2017	1/14/2018	10019730
	Gaither	Kevin		C	IL15	2017	1/14/2018	10018889
	Gaither	Kevin		D	IL15	2017	9/14/2017	40000935
	Galbraith	John Michael		C	OH05	2017	5/16/2017	10017266
Hon.	Gallagher	Michael John		O	WI08	2017	4/30/2018	10020680
	Gallant	Rick		C	NY23	2017	7/7/2017	9111387
Hon.	Gallego	Ruben		O	AZ07	2017	5/15/2018	10022372
Hon.	Garamendi	John		O	CA03	2017	5/15/2018	10022441
Hon.	Garamendi	John		P	CA03	2017	7/18/2017	20004633
Hon.	Garamendi	John		P	CA03	2017	7/23/2017	20007652
Mr.	Garcia	Enrique		C	TX16	2017	8/29/2017	10018743
	Garcia	Jesus		C	IL04	2017	2/16/2018	10019741
	Garcia	Jesus		X	IL04	2017	1/12/2018	9112273
	Garcia	Jesus		X	IL04	2017	2/13/2018	9112421
Mr.	Garcia	Ramon Hyron		D	WI05	2017	11/15/2017	9112044
	Garcia	Roel		A	TX29	2017	12/18/2017	10019580
	Garcia	Roel		C	TX29	2017	12/18/2017	10019577
	Garcia	Sylvia R.		C	TX29	2017	2/5/2018	9112329
	Garcia	Sylvia R.		X	TX29	2017	1/10/2018	9112272
	Garcia	Sylvia R.		X	TX29	2017	2/13/2018	9112425
	Garcia-Ureste	Alia		X	TX16	2017	1/3/2018	9112233
Ms.	Garcia-Ureste	Alia		C	TX16	2017	2/4/2018	10019807
	Gardner	Jonah		D	NC07	2017	7/7/2017	40000860
Hon.	Garrett	Scott		T	NJ05	2017	2/8/2017	9110443
Hon.	Garrett	Thomas Alexander		A	VA05	2017	3/4/2019	10025270
Hon.	Garrett	Thomas Alexander		O	VA05	2017	5/15/2018	10021474
	Garrod	Eponine Elizabeth		D	MI06	2017	5/19/2017	9110826
	Garves	Ben		C	TX25	2017	6/23/2017	10017908
	Garves	Ben		D	TX25	2017	6/27/2017	40000845
Mr.	Garza	Mauro Everett		C	TX21	2017	2/2/2018	10019731
Mr.	Garza	Mauro Everett		D	TX21	2017	1/16/2018	40001084
Mr.	Garza	Mauro Everett		X	TX21	2017	2/12/2018	30003902
	Gaskins	Samuel Lewis Mr		C	KY01	2017	7/19/2017	10018207
	Gasque	Dorothy		A	WA03	2017	5/15/2018	10023306
	Gasque	Dorothy		C	WA03	2017	5/15/2017	10017175
	Gebbia	Jack		D	NJ11	2017	11/29/2017	9112126
	George	John		C	PA16	2017	12/15/2017	9112188
	George	John		W		2017		9112185
	Geren	Mary Smith		C	SC03	2017	6/7/2017	9111199
	Germanotta	Juliet Dita		C	WI03	2017	11/12/2017	10019375
	Germanotta	Juliet Dita		C	WI03	2017	11/22/2017	9112089
	Germanson	Larry Raymond		D	CO04	2017	4/24/2017	9110670
	Gershon	Perry		C	NY01	2017	8/29/2017	10018719
	Ghorbani	Shireen Sarah		C	UT02	2017	10/17/2017	10019046
	Ghorbani	Shireen Sarah		D	UT02	2017	10/18/2017	9111921
	Gianforte	Greg		C	MT00	2017	3/17/2017	9110558
Hon.	Gianforte	Greg		A	MT00	2017	11/20/2018	9114184
Hon.	Gianforte	Greg		C	MT00	2017	8/4/2017	9111526
Hon.	Gianforte	Greg		O	MT00	2017	8/13/2018	9113662
Hon.	Gianforte	Greg		P	MT00	2017	7/19/2017	20007571
Hon.	Gianforte	Greg		P	MT00	2017	7/19/2017	20007571
Hon.	Gianforte	Greg		P	MT00	2017	8/7/2017	20007736
Hon.	Gianforte	Greg		P	MT00	2017	8/7/2017	20007736
Hon.	Gianforte	Greg		P	MT00	2017	8/22/2017	20007866
Hon.	Gianforte	Greg		P	MT00	2017	8/22/2017	20007866
Hon.	Gianforte	Greg		P	MT00	2017	9/12/2017	20007968
Hon.	Gianforte	Greg		P	MT00	2017	9/12/2017	20007968
Hon.	Gianforte	Greg		P	MT00	2017	9/26/2017	20008076
Hon.	Gianforte	Greg		P	MT00	2017	9/26/2017	20008076
Hon.	Gianforte	Greg		P	MT00	2017	10/9/2017	20008132
Hon.	Gianforte	Greg		P	MT00	2017	10/9/2017	20008132
Hon.	Gianforte	Greg		P	MT00	2017	10/25/2017	20008243
Hon.	Gianforte	Greg		P	MT00	2017	10/25/2017	20008243
Hon.	Gianforte	Greg		P	MT00	2017	11/2/2017	20008316
Hon.	Gianforte	Greg		P	MT00	2017	11/2/2017	20008316
Hon.	Gianforte	Greg		P	MT00	2017	11/28/2017	20008379
Hon.	Gianforte	Greg		P	MT00	2017	11/28/2017	20008379
Hon.	Gianforte	Greg		P	MT00	2017	12/7/2017	20008521
Hon.	Gianforte	Greg		P	MT00	2017	12/7/2017	20008521
Hon.	Gianforte	Greg		X	MT00	2017	5/8/2018	9112788
	Gianukos	Nikolus Dimitry		D	TX02	2017	11/27/2017	9112125
Hon.	Gibbs	Bob		O	OH07	2017	5/12/2018	10020779
Hon.	Gibbs	Bob		P	OH07	2017	1/17/2017	20006568
Hon.	Gibbs	Bob		P	OH07	2017	2/6/2017	20006687
Hon.	Gibbs	Bob		P	OH07	2017	2/6/2017	20006688
Hon.	Gibbs	Bob		P	OH07	2017	3/27/2017	20006734
Hon.	Gibbs	Bob		P	OH07	2017	7/5/2017	20007564
Hon.	Gibbs	Bob		P	OH07	2017	8/6/2017	20007750
Hon.	Gibbs	Bob		P	OH07	2017	9/10/2017	20007988
Hon.	Gibbs	Bob		P	OH07	2017	10/1/2017	20008124
Hon.	Gibbs	Bob		P	OH07	2017	10/10/2017	20008191
Hon.	Gibbs	Bob		P	OH07	2017	11/5/2017	20008337
Hon.	Gibbs	Bob		P	OH07	2017	12/11/2017	20008545
Hon.	Gibson	Christopher P.		T	NY19	2017	2/10/2017	9110451
	Gibson	Mark		C	TX22	2017	2/16/2018	10019120
	Gifford	Rufus		A	MA03	2017	8/17/2018	10024518
	Gifford	Rufus		C	MA03	2017	2/10/2018	10019544
	Gifford	Rufus		X	MA03	2017	1/9/2018	30003859
	Giles	David Victor		C	AZ09	2017	4/22/2017	10015455
Dr.	Gill	David Michael		C	IL13	2017	5/4/2017	10016068
	Gilmore	Michael		C	MI13	2017	8/7/2017	9111544
	Gilmore	Michael		D	MI13	2017	5/19/2017	9110827
	Glenn	Darryl		C	CO05	2017	7/30/2017	10018326
	Godfrey	Aaron Paul		C	OH16	2017	5/22/2017	10016807
Hon.	Gohmert	Louie		O	TX01	2017	5/15/2018	10022014
	Golden	Ian		C	NY23	2017	8/4/2017	10018407
	Golden	Jared		C	ME02	2017	10/25/2017	10018954
	Golden	Jared		X	ME02	2017	10/16/2017	30003733
	Gomes	Tim		A	NY02	2017	11/30/2017	10019484
	Gomes	Tim		A	NY02	2017	11/30/2017	10019499
	Gomes	Tim		C	NY02	2017	10/31/2017	10019140
Hon.	Gomez	Jimmy		A	CA34	2017	6/26/2019	9115087
Hon.	Gomez	Jimmy		O	CA34	2017	7/13/2018	10020542
Hon.	Gomez	Jimmy		X	CA34	2017	5/24/2018	9113162
	Gonzalez	Anthony E.		C	OH16	2017	12/22/2017	10018907
	Gonzalez	Anthony E.		X	OH16	2017	11/7/2017	9111998
	Gonzalez	Anthony E.		X	OH16	2017	11/13/2017	30003716
Hon.	GONZALEZ	JENNIFFER		O	PR00	2017	5/15/2018	10023182
Dr.	Gonzalez	Rey		C	TX34	2017	3/15/2018	9112572
	Gonzalez	Richard		C	IL04	2017	1/12/2018	9112261
Hon.	Gonzalez	Vicente		O	TX15	2017	8/10/2018	9113640
Hon.	Gonzalez	Vicente		X	TX15	2017	5/24/2018	9113155
	Gooden	Lance		C	TX05	2017	2/2/2018	10019829
	Gooden	Lance		X	TX05	2017	2/13/2018	9112424
Hon.	Goodlatte	Bob		O	VA06	2017	5/10/2018	9112977
Hon.	Goodlatte	Bob		P	VA06	2017	4/26/2017	9110681
Hon.	Goodlatte	Bob		P	VA06	2017	2/12/2018	9112432
Hon.	Gosar	Paul A.		O	AZ04	2017	5/9/2018	9112976
Hon.	Gottheimer	Josh		A	NJ05	2017	12/13/2018	10024967
Hon.	Gottheimer	Josh		O	NJ05	2017	8/13/2018	10023252
Hon.	Gottheimer	Josh		P	NJ05	2017	3/10/2017	9110522
Hon.	Gottheimer	Josh		P	NJ05	2017	6/9/2017	9111258
Hon.	Gottheimer	Josh		P	NJ05	2017	10/2/2017	9111844
Hon.	Gottheimer	Josh		P	NJ05	2017	10/30/2017	9111984
Hon.	Gottheimer	Josh		X	NJ05	2017	5/15/2018	30004663
Hon.	Gottheimer	Josh		X	NJ05	2017	7/5/2018	30004920
Hon.	Gowdy	Trey		O	SC04	2017	5/8/2018	9112975
	Grady	Paul Vincent		C	MA02	2017	4/6/2017	10014949
	Grady	Paul Vincent		C	MA02	2017	5/24/2017	9111107
Hon.	Graham	Gwen		T	FL02	2017	4/28/2017	10014450
Hon.	Graham	Gwen		X	FL02	2017	1/25/2017	30002710
	Graham	John Lawrence		C	CA45	2017	1/16/2018	9112283
Hon.	Granger	Kay		O	TX12	2017	8/6/2018	10020581
Hon.	Granger	Kay		X	TX12	2017	5/8/2018	9112787
Hon.	Granger	Kay		X	TX12	2017	5/8/2018	30004165
	Grant	Andrew		A	CA07	2017	4/18/2018	10020560
	Grant	Andrew		A	CA07	2017	4/18/2018	10020561
	Grant	Andrew		C	CA07	2017	8/2/2017	10018374
	Grant	Kevin J.		D	IN04	2017	9/20/2017	9111816
	Grassie	William Eugene		C	WA08	2017	4/2/2018	10020096
Hon.	Graves	Garret		O	LA06	2017	5/16/2018	10023384
Hon.	Graves	Garret		P	LA06	2017	10/4/2017	20008163
Hon.	Graves	Garret		P	LA06	2017	10/4/2017	20008163
Hon.	Graves	John Thomas	Jr.	X	GA14	2017	5/8/2018	30004187
Hon.	Graves	Sam B.	Jr.	O	MO06	2017	5/15/2018	10022627
Hon.	Graves	Tom Thomas	Jr.	O	GA14	2017	7/27/2018	10021912
	Grawert	Keith Joseph		A	GA06	2017	3/23/2017	10014699
	Grawert	Keith Joseph		C	GA06	2017	3/11/2017	10014606
	Gray	Bob		C	GA06	2017	2/25/2017	10014586
	Gray	James P.		A	KY06	2017	5/15/2018	10022907
	Gray	James P.		C	KY06	2017	2/12/2018	10019864
	Grayson	Alan Mark		C	FL11	2017	5/19/2017	9111106
	Grayson	Alan Mark		P	FL11	2017	3/10/2017	9110523
	Grayson	Alan Mark		T	FL11	2017	5/8/2017	9110714
	Grayson	Alan Mark		X	FL09	2017	2/27/2017	30002709
	Grayson	Alan Mark		X	FL11	2017	2/28/2017	9110489
Dr.	Grayson	Dena		C	FL08	2017	5/19/2017	9111105
Hon.	Green	Al		O	TX09	2017	5/3/2018	10020670
Hon.	Green	Al		P	TX09	2017	1/19/2017	20006575
Hon.	Green	Gene		O	TX29	2017	5/15/2018	9112974
	Green	James William		A	TX22	2017	11/12/2017	10019374
	Green	James William		C	TX22	2017	11/12/2017	10019373
Dr.	Green	Mark		C	TN07	2017	2/10/2018	10019203
Dr.	Green	Mark		X	TN07	2017	11/3/2017	30003767
	Green	Rick		C	MA03	2017	3/13/2018	10019676
	Greene	Joan		D	AZ05	2017	6/14/2017	9111287
	Greenfield	Theresa A.		C	IA03	2017	9/8/2017	9111748
	Greenfield	Theresa A.		X	IA03	2017	8/24/2017	9111675
	Greimel	Tim		A	MI11	2017	7/12/2018	10024158
	Greimel	Tim		C	MI11	2017	5/14/2018	10019321
	Greimel	Tim		X	MI11	2017	11/13/2017	30003779
Hon.	Griffith	H. Morgan		O	VA09	2017	5/4/2018	10020884
Hon.	Grijalva	Raúl M.		O	AZ03	2017	8/10/2018	10021037
Hon.	Grijalva	Raúl M.		X	AZ03	2017	4/26/2018	30004026
	Grimm	Michael		C	NY11	2017	1/29/2018	10019249
	Grimm	Michael		X	NY11	2017	11/6/2017	30003771
	Grisez	Brandon		C	OH12	2017	5/12/2017	10016678
Hon.	Grothman	Glenn S.		O	WI06	2017	5/11/2018	10022048
	Guild	Thomas Eugene		C	OK05	2017	1/13/2018	10019723
	Guillory	Josh S.		C	LA03	2017	6/14/2017	10017236
	Guillory	Joshua S.		X	LA03	2017	5/22/2017	30003298
Mr.	Guillory	Ryan		A	GA04	2017	10/3/2017	10019025
