Prefix	Last	First	Suffix	FilingType	StateDst	Year	FilingDate	DocID
HONORABLE	CAMP	DAVE		A	MI04	2011	5/7/2014	8214686
HONORABLE	CAMPBELL	JOHN		O	CA48	2011	5/11/2011	8202481
HONORABLE	CANSECO	FRANCISCO R.		A	TX23	2011	9/12/2012	8208303
HONORABLE	CANTOR	ERIC		A	VA07	2011	3/7/2012	8204773
HONORABLE	CANTOR	ERIC		O	VA07	2011	5/13/2011	8202482
HONORABLE	CAO	ANH "JOSEPH"		T	LA02	2011	5/12/2011	8200671
HONORABLE	CAPITO	SHELLEY MOORE		A	WV02	2011	5/16/2011	8202484
HONORABLE	CAPITO	SHELLEY MOORE		A	WV02	2011	6/14/2011	8203005
HONORABLE	CAPITO	SHELLEY MOORE		O	WV02	2011	5/13/2011	8202483
HONORABLE	CAPPS	LOIS		O	CA23	2011	5/3/2011	8202485
HONORABLE	CAPUANO	MICHAEL E.		A	MA08	2011	6/15/2011	8203037
HONORABLE	CAPUANO	MICHAEL E.		O	MA08	2011	5/11/2011	8202494
	CARDENAS	TONY		O	CA28	2011	4/11/2012	8208046
HONORABLE	CARDOZA	DENNIS A.		A	CA18	2011	7/10/2012	8206504
HONORABLE	CARDOZA	DENNIS A.		A	CA18	2011	9/25/2012	8208825
HONORABLE	CARDOZA	DENNIS A.		O	CA18	2011	5/16/2011	8202486
HONORABLE	CARNAHAN	RUSS		A	MO03	2011	7/8/2011	8203261
HONORABLE	CARNAHAN	RUSS		O	MO03	2011	5/12/2011	8202487
HONORABLE	CARNEY	CHRISTOPHER		T	PA10	2011	5/27/2011	8202886
HONORABLE	CARNEY	JOHN C.	JR.	O	DE00	2011	6/10/2011	8202961
HONORABLE	CARSON	ANDRE		A	IN07	2011	6/16/2011	8203104
HONORABLE	CARSON	ANDRE		O	IN07	2011	6/1/2011	8202804
HONORABLE	CARTER	JOHN R.		O	TX31	2011	5/13/2011	8202488
HONORABLE	CASSIDY	BILL		A	LA06	2011	11/1/2011	8204199
HONORABLE	CASSIDY	BILL		O	LA06	2011	5/19/2011	8202489
HONORABLE	CASTLE	MIKE		T	DE00	2011	2/15/2011	9100044
HONORABLE	CASTOR	KATHY		O	FL11	2011	5/16/2011	8202490
HONORABLE	CASTOR	KATHY		A	FL11	2011	6/15/2011	8203045
HONORABLE	CHABOT	STEVE		O	OH01	2011	5/10/2011	8202491
HONORABLE	CHAFFETZ	JASON		O	UT03	2011	5/12/2011	8202492
HONORABLE	CHANDLER	BEN		O	KY06	2011	5/13/2011	8202493
HONORABLE	CHILDERS	TRAVIS		T	MS01	2011	2/9/2011	8200221
HONORABLE	CHRISTENSEN	DONNA M.		O	VI00	2011	5/4/2011	8202495
HONORABLE	CHU	JUDY		A	CA32	2011	5/14/2012	8205087
HONORABLE	CHU	JUDY		A	CA32	2011	5/31/2011	8202805
HONORABLE	CHU	JUDY		O	CA32	2011	5/13/2011	8202496
HONORABLE	CICILLINE	DAVID N.		O	RI01	2011	5/13/2011	8202497
HONORABLE	CLARKE	HANSEN		O	MI13	2011	5/24/2011	8202498
HONORABLE	CLARKE	YVETTE D.		O	NY11	2011	8/29/2011	8203810
HONORABLE	CLAY	WM. LACY		O	MO01	2011	5/3/2011	8202499
HONORABLE	CLEAVER	EMANUEL		A	MO05	2011	5/15/2012	8205086
HONORABLE	CLEAVER	EMANUEL		O	MO05	2011	5/13/2011	8202500
HONORABLE	CLYBURN	JAMES E.		A	SC06	2011	3/22/2012	8204822
HONORABLE	CLYBURN	JAMES E.		O	SC06	2011	5/13/2011	8202501
HONORABLE	COBLE	HOWARD		A	NC06	2011	10/12/2011	8204092
HONORABLE	COBLE	HOWARD		A	NC06	2011	7/11/2011	8203262
HONORABLE	COBLE	HOWARD		O	NC06	2011	5/16/2011	8202502
HONORABLE	COFFMAN	MIKE		O	CO06	2011	5/24/2011	8202503
HONORABLE	COHEN	STEVE		O	TN09	2011	6/15/2011	8203038
HONORABLE	COLE	TOM		A	OK04	2011	5/31/2011	8202806
HONORABLE	COLE	TOM		O	OK04	2011	5/16/2011	8202504
HONORABLE	CONAWAY	K. MICHAEL		O	TX11	2011	5/16/2011	8202505
HONORABLE	CONNOLLY	GERALD E.		O	VA11	2011	5/16/2011	8202506
HONORABLE	CONYERS	JOHN	JR.	O	MI14	2011	6/15/2011	8203039
HONORABLE	COOPER	JIM		O	TN05	2011	5/16/2011	8202507
HONORABLE	COSTA	JIM		A	CA20	2011	6/3/2011	8202807
HONORABLE	COSTA	JIM		A	CA20	2011	7/19/2011	8203406
HONORABLE	COSTA	JIM		O	CA20	2011	5/13/2011	8202508
HONORABLE	COSTELLO	JERRY F.		O	IL12	2011	5/12/2011	8202509
HONORABLE	COURTNEY	JOE		O	CT02	2011	5/16/2011	8202510
HONORABLE	CRAVAACK	CHIP		O	MN08	2011	8/18/2010	8203716
HONORABLE	CRAWFORD	ERIC A. "RICK"		O	AR01	2011	6/16/2011	8203101
HONORABLE	CRENSHAW	ANDER		A	FL04	2011	6/27/2011	8203195
HONORABLE	CRENSHAW	ANDER		O	FL04	2011	5/13/2011	8202511
HONORABLE	CRITZ	MARK S.		O	PA12	2011	5/16/2011	8202512
HONORABLE	CROWLEY	JOSEPH		O	NY07	2011	5/16/2011	8202513
HONORABLE	CUELLAR	HENRY		A	TX28	2011	5/15/2012	8205088
HONORABLE	CUELLAR	HENRY		O	TX28	2011	5/23/2011	8202515
HONORABLE	CULBERSON	JOHN ABNEY		O	TX07	2011	5/13/2011	8202514
HONORABLE	CUMMINGS	ELIJAH E.		O	MD07	2011	5/23/2011	8202516
HONORABLE	DAHLKEMPER	KATHY		T	PA03	2011	2/1/2011	8200158
HONORABLE	DAVIS	ARTUR		T	AL07	2011	12/17/2010	8200069
HONORABLE	DAVIS	DANNY K.		O	IL07	2011	5/25/2011	8202525
HONORABLE	DAVIS	GEOFF		O	KY04	2011	5/12/2011	8202526
HONORABLE	DAVIS	LINCOLN		T	TN04	2011	2/3/2011	8200194
HONORABLE	DAVIS	SUSAN A.		O	CA53	2011	5/16/2011	8202527
HONORABLE	DEFAZIO	PETER A.		A	OR04	2011	6/22/2011	8203138
HONORABLE	DEFAZIO	PETER A.		O	OR04	2011	5/9/2011	8202529
HONORABLE	DEGETTE	DIANA		O	CO01	2011	5/16/2011	8202528
HONORABLE	DELAHUNT	BILL		T	MA10	2011	1/24/2011	8200125
	DELANEY	JOHN K.		X	MD06	2011	4/27/2012	8207032
HONORABLE	DELAURO	ROSA L.		O	CT03	2011	5/13/2011	8202530
HONORABLE	DENT	CHARLES W.		O	PA15	2011	8/4/2011	8203544
HONORABLE	DESJARLAIS	SCOTT		O	TN04	2011	6/13/2011	8202990
HONORABLE	DEUTCH	THEODORE E.		A	FL19	2011	5/15/2012	8205091
HONORABLE	DEUTCH	THEODORE E.		O	FL19	2011	5/16/2011	8202531
HONORABLE	DIAZ-BALART	LINCOLN		T	FL21	2011	2/9/2011	8200223
HONORABLE	DIAZ-BALART	MARIO		O	FL21	2011	5/5/2011	8202532
HONORABLE	DICKS	NORMAN D.		O	WA06	2011	5/10/2011	8202533
HONORABLE	DINGELL	JOHN D.		A	MI15	2011	5/15/2012	8205089
HONORABLE	DINGELL	JOHN D.		O	MI15	2011	5/16/2011	8202534
HONORABLE	DJOU	CHARLES		T	HI01	2011	4/20/2011	8200562
HONORABLE	DOLD	ROBERT J.		O	IL10	2011	5/13/2011	8202535
HONORABLE	DONNELLY	JOE		O	IN02	2011	5/16/2011	8202536
	DOYLE	JERRY L.		O	TX36	2011	8/20/2012	8208548
HONORABLE	DOYLE	MICHAEL F.		O	PA14	2011	5/16/2011	8202537
HONORABLE	DREIER	DAVID		A	CA26	2011	7/11/2012	8206505
HONORABLE	DREIER	DAVID		A	CA26	2011	9/27/2011	8204018
HONORABLE	DREIER	DAVID		O	CA26	2011	8/11/2011	8203644
HONORABLE	DRIEHAUS	STEVE		T	OH01	2011	1/26/2011	8200142
	DUCKWORTH	L. TAMMY		A	IL08	2011	10/3/2012	8209066
HONORABLE	DUFFY	SEAN P.		A	WI07	2011	6/21/2011	8203139
HONORABLE	DUFFY	SEAN P.		O	WI07	2011	6/15/2011	8203072
HONORABLE	DUNCAN	JEFF		O	SC03	2011	5/13/2011	8202538
HONORABLE	DUNCAN	JOHN J.	JR.	O	TN02	2011	5/5/2011	8202539
HONORABLE	EDWARDS	CHET		T	TX17	2011	1/27/2011	8200143
HONORABLE	EDWARDS	DONNA F.		O	MD04	2011	5/16/2011	8202540
HONORABLE	EHLERS	VERNON		T	MI03	2011	1/6/2011	8200096
HONORABLE	ELLISON	KEITH		O	MN05	2011	5/3/2011	8202541
HONORABLE	ELLSWORTH	BRAD		T	IN08	2011	1/26/2011	8200144
HONORABLE	EMERSON	JO ANN		O	MO08	2011	6/15/2011	8203073
HONORABLE	ENGEL	ELIOT L.		A	NY17	2011	7/11/2011	8203302
HONORABLE	ENGEL	ELIOT L.		O	NY17	2011	5/16/2011	8202542
HONORABLE	ESHOO	ANNA G.		O	CA14	2011	5/3/2011	8202543
HONORABLE	ETHERIDGE	BOB		T	NC02	2011	2/1/2011	8200187
HONORABLE	FALEOMAVAEGA	ENI F. H.		O	AS00	2011	5/11/2011	8202544
HONORABLE	FALLIN	MARY		T	OK05	2011	2/11/2011	9100045
HONORABLE	FARENTHOLD	BLAKE		A	TX27	2011	8/18/2011	8203734
HONORABLE	FARENTHOLD	BLAKE		O	TX27	2011	5/16/2011	8202545
HONORABLE	FARR	SAM		O	CA17	2011	5/16/2011	8202546
HONORABLE	FATTAH	CHAKA		O	PA02	2011	5/12/2011	8202547
HONORABLE	FILNER	BOB		O	CA51	2011	6/6/2011	8202808
HONORABLE	FINCHER	STEPHEN LEE		O	TN08	2011	5/16/2011	8202548
HONORABLE	FITZPATRICK	MICHAEL G.		O	PA08	2011	6/15/2011	8203040
HONORABLE	FITZPATRICK	MICHAEL G.		A	PA08	2011	11/17/2011	8204337
HONORABLE	FLAKE	JEFF		O	AZ06	2011	5/12/2011	8202550
HONORABLE	FLEISCHMANN	CHARLES J. "CHUCK"		A	TN03	2011	7/19/2011	8203407
HONORABLE	FLEISCHMANN	CHARLES J. "CHUCK"		O	TN03	2011	5/23/2011	8202549
HONORABLE	FLEISCHMANN	CHARLES J. "CHUCK"		A	TN03	2011	7/20/2011	8203408
HONORABLE	FLEMING	JOHN		A	LA04	2011	10/27/2011	8204174
HONORABLE	FLEMING	JOHN		O	LA04	2011	5/5/2011	8202551
HONORABLE	FLORES	BILL		O	TX17	2011	8/11/2011	8203646
HONORABLE	FORBES	J. RANDY		A	VA04	2011	7/14/2011	8203409
HONORABLE	FORBES	J. RANDY		O	VA04	2011	6/14/2011	8203006
HONORABLE	FORTENBERRY	JEFF		O	NE01	2011	6/3/2011	8202809
HONORABLE	FOSTER	BILL		T	IL14	2011	3/10/2011	8200329
	FOSTER	G. WILLIAM (BILL)		A	IL11	2011	1/2/2013	8209583
HONORABLE	FOXX	VIRGINIA		O	NC05	2011	7/28/2011	8203466
HONORABLE	FRANK	BARNEY		O	MA04	2011	5/13/2011	8202552
HONORABLE	FRANK	BARNEY		A	MA04	2011	6/24/2011	8203169
HONORABLE	FRANKS	TRENT		O	AZ02	2011	5/13/2011	8202554
HONORABLE	FRELINGHUYSEN	RODNEY P.		O	NJ11	2011	5/12/2011	8202553
HONORABLE	FUDGE	MARCIA L.		O	OH11	2011	5/13/2011	8202555
HONORABLE	GALLEGLY	ELTON		O	CA24	2011	5/12/2011	8202557
	GALLEGO	PETE		O	TX23	2011	2/6/2012	8207921
HONORABLE	GARAMENDI	JOHN		O	CA10	2011	7/14/2011	8203350
HONORABLE	GARDNER	CORY		A	CO04	2011	3/20/2012	8204823
HONORABLE	GARDNER	CORY		O	CO04	2011	5/24/2011	8202556
HONORABLE	GARRETT	SCOTT		A	NJ05	2011	7/7/2011	8203263
HONORABLE	GARRETT	SCOTT		O	NJ05	2011	5/16/2011	8202559
HONORABLE	GERLACH	JIM		O	PA06	2011	8/2/2011	8203517
HONORABLE	GIBBS	BOB		A	OH18	2011	6/1/2011	8202811
HONORABLE	GIBBS	BOB		A	OH18	2011	6/14/2011	8203041
HONORABLE	GIBBS	BOB		O	OH18	2011	5/16/2011	8202560
HONORABLE	GIBSON	CHRISTOPHER P.		O	NY20	2011	5/11/2011	8202558
HONORABLE	GIFFORDS	GABRIELLE		O	AZ08	2011	5/16/2011	8202561
	GIGLIOTTI	LOUIS PAUL		O	TX04	2011	2/1/2012	8207930
HONORABLE	GINGREY	PHIL		O	GA11	2011	7/15/2011	8203354
	GOETTEN	MATTHEW J.		O	IL13	2011	1/20/2012	8207867
	GOETTLE	SHANE CHRISTOPHER		O	ND00	2011	1/17/2012	8207866
HONORABLE	GOHMERT	LOUIE		O	TX01	2011	5/13/2011	8202563
HONORABLE	GONZALEZ	CHARLES A.		O	TX20	2011	5/5/2011	8202562
HONORABLE	GOODLATTE	BOB		O	VA06	2011	5/13/2011	8202564
HONORABLE	GORDON	BART		T	TN06	2011	5/3/2011	8200622
HONORABLE	GOSAR	PAUL A.		A	AZ01	2011	3/27/2012	8204836
HONORABLE	GOSAR	PAUL A.		O	AZ01	2011	9/12/2011	8203931
	GOSS	CHAUNCEY PORTER	II	O	FL14	2011	2/27/2012	8207947
	GOUNARES	PETER HUNTER		O	AL01	2011	1/4/2012	8207852
HONORABLE	GOWDY	TREY		O	SC04	2011	5/10/2011	8202565
	GRABOWSKI	RICHARD L.		D	IL03	2011	1/5/2012	8207631
	GRABOWSKI	RICHARD L.		O	IL03	2011	7/26/2012	8208504
HONORABLE	GRANGER	KAY		O	TX12	2011	8/1/2011	8203516
HONORABLE	GRANGER	KAY		A	TX12	2011	8/17/2011	8203713
	GRANT	DAN		O	TX16	2011	1/18/2012	8207868
HONORABLE	GRAVES	SAM		O	MO06	2011	5/13/2011	8202567
HONORABLE	GRAVES	TOM		A	GA09	2011	5/15/2012	8205090
HONORABLE	GRAVES	TOM		O	GA09	2011	5/13/2011	8202566
HONORABLE	GRAYSON	ALAN		T	FL08	2011	5/5/2011	8200648
HONORABLE	GRAYSON	ALAN		T	FL08	2011	5/5/2011	8200649
HONORABLE	GREEN	AL		O	TX09	2011	5/13/2011	8202568
HONORABLE	GREEN	GENE		O	TX29	2011	5/12/2011	8202569
HONORABLE	GRIFFIN	TIM		O	AR02	2011	5/27/2011	8202810
HONORABLE	GRIFFITH	H. MORGAN		O	VA09	2011	5/11/2011	8202570
HONORABLE	GRIFFITH	PARKER		T	AL05	2011	2/7/2011	8200215
HONORABLE	GRIJALVA	RAUL M.		O	AZ07	2011	5/24/2011	8202572
HONORABLE	GRIMM	MICHAEL G.		O	NY13	2011	5/16/2011	8202571
HONORABLE	GUINTA	FRANK C.		A	NH01	2011	8/17/2010	8203717
HONORABLE	GUINTA	FRANK C.		O	NH01	2011	5/19/2011	8202573
	GULLESON	PAM		O	ND00	2011	1/23/2012	8207878
HONORABLE	GUTHRIE	BRETT		O	KY02	2011	5/13/2011	8202574
HONORABLE	GUTIERREZ	LUIS V.		O	IL04	2011	6/15/2011	8203074
HONORABLE	HALL	JOHN J.		T	NY19	2011	8/25/2011	8203838
HONORABLE	HALL	RALPH M.		O	TX04	2011	5/13/2011	8202575
HONORABLE	HALVORSON	DEBBIE L.		T	IL11	2011	2/9/2011	8200222
	HALVORSON	DEBORAH "DEBBIE"		O	IL02	2011	1/10/2012	8207862
HONORABLE	HANABUSA	COLLEEN W.		A	HI01	2011	6/1/2011	8202812
HONORABLE	HANABUSA	COLLEEN W.		O	HI01	2011	5/12/2011	8202576
HONORABLE	HANNA	RICHARD L.		O	NY24	2011	9/8/2011	8203893
HONORABLE	HANNA	RICHARD L.		A	NY24	2011	1/19/2012	8204510
HONORABLE	HARE	PHIL		T	IL17	2011	12/28/2010	8200075
HONORABLE	HARMAN	JANE		T	CA36	2011	6/28/2011	8203167
HONORABLE	HARPER	GREGG		O	MS03	2011	5/16/2011	8202577
	HARRIMAN	BRAD J.		O	IL12	2011	1/4/2012	8207853
HONORABLE	HARRIS	ANDY		O	MD01	2011	6/3/2011	8202813
	HARRIS	FELICIA		O	TX14	2011	1/11/2012	8207870
	HARRISON	ROSE MEZA		O	TX27	2011	5/23/2012	8208370
HONORABLE	HARTZLER	VICKY		A	MO04	2011	5/15/2012	8205092
HONORABLE	HARTZLER	VICKY		O	MO04	2011	5/13/2011	8202578
	HARWELL	DEBORAH B.		W	SC07	2011	1/24/2012	8206979
HONORABLE	HASTINGS	ALCEE L.		O	FL23	2011	5/11/2011	8202579
HONORABLE	HASTINGS	DOC		O	WA04	2011	6/14/2011	8202991
HONORABLE	HAYWORTH	NAN A. S.		A	NY19	2011	6/22/2011	8203141
HONORABLE	HAYWORTH	NAN A. S.		A	NY19	2011	5/22/2012	8205226
HONORABLE	HAYWORTH	NAN A. S.		O	NY19	2011	6/16/2011	8203103
HONORABLE	HECK	JOSEPH J.		O	NV03	2011	5/13/2011	8202580
HONORABLE	HEINRICH	MARTIN		A	NM01	2011	5/22/2017	9110829
HONORABLE	HEINRICH	MARTIN		O	NM01	2011	5/16/2011	8202581
HONORABLE	HELLER	DEAN		A	NV02	2011	6/27/2011	8203170
HONORABLE	HELLER	DEAN		O	NV02	2011	5/6/2011	8202582
HONORABLE	HENSARLING	JEB		O	TX05	2011	5/13/2011	8202583
HONORABLE	HERGER	WALLY		O	CA02	2011	5/13/2011	8202584
	HERNANDEZ	JOSE M.		A	CA10	2011	6/26/2012	8208453
HONORABLE	HERRERA BEUTLER	JAIME		O	WA03	2011	5/12/2011	8202585
HONORABLE	HERSETH SANDLIN	STEPHANIE		T	SD00	2011	2/8/2011	8200218
	HETRICK	BRIAN CLINTON		D	MI08	2011	1/19/2012	8207632
	HEWLETT	JACK JUSTIN		O	TX25	2011	1/30/2012	8207894
	HICKS	ERIN KATHLEEN		X	TX33	2011	4/27/2012	8208882
	HICKS	ERIN KATHLEEN		O	TX33	2011	2/24/2012	8207949
HONORABLE	HIGGINS	BRIAN		O	NY27	2011	4/26/2011	8202586
HONORABLE	HILL	BARON P.		T	IN09	2011	2/9/2011	8200224
HONORABLE	HIMES	JAMES A.		O	CT04	2011	6/15/2011	8203042
HONORABLE	HINCHEY	MAURICE D.		O	NY22	2011	5/12/2011	8202587
HONORABLE	HINOJOSA	RUBEN		O	TX15	2011	8/11/2011	8203645
HONORABLE	HIRONO	MAZIE K.		A	HI02	2011	5/15/2012	9102118
HONORABLE	HIRONO	MAZIE K.		O	HI02	2011	5/16/2011	8202588
HONORABLE	HODES	PAUL W.		T	NH02	2011	5/16/2011	9100075
HONORABLE	HOEKSTRA	PETE		T	MI02	2011	2/3/2011	8200195
HONORABLE	HOLDEN	TIM		O	PA17	2011	5/16/2011	8202589
HONORABLE	HOLT	RUSH D.		A	NJ12	2011	7/7/2011	8203264
HONORABLE	HOLT	RUSH D.		O	NJ12	2011	5/13/2011	8202591
HONORABLE	HONDA	MICHAEL M.		O	CA15	2011	5/13/2011	8202590
	HORSFORD	STEVEN ALEXZANDER		O	NV04	2011	3/12/2012	8207986
	HOWARD	DAWNETTA N.		D	OH16	2011	2/8/2012	8208975
HONORABLE	HOYER	STENY H.		A	MD05	2011	5/15/2012	9102119
HONORABLE	HOYER	STENY H.		O	MD05	2011	5/13/2011	8202592
	HUBER	ALYSON		W	CA03	2011	1/31/2012	8207617
HONORABLE	HUELSKAMP	TIM		O	KS01	2011	5/16/2011	8202593
HONORABLE	HUIZENGA	BILL		A	MI02	2011	8/17/2010	8203718
HONORABLE	HUIZENGA	BILL		O	MI02	2011	6/13/2011	8202992
HONORABLE	HULTGREN	RANDY		A	IL14	2011	6/24/2011	8203171
HONORABLE	HULTGREN	RANDY		O	IL14	2011	5/16/2011	8202594
HONORABLE	HUNTER	DUNCAN		O	CA52	2011	5/13/2011	8202962
HONORABLE	HURT	ROBERT		O	VA05	2011	5/13/2011	8202595
	IMUS	GREGG		O	CA41	2011	1/18/2012	8207869
HONORABLE	INGLIS	BOB		T	SC04	2011	2/7/2011	8200216
