Prefix	Last	First	Suffix	FilingType	StateDst	Year	FilingDate	DocID
	Balkin	Alex		C	CA50	2019	2/4/2019	10025147
	Balter	Dana		C	NY24	2019	8/13/2019	10027698
	Balter	Dana		X	NY24	2019	5/17/2019	9114706
	Bambenek	John Christian		W	IL15	2019	1/8/2020	6658
Mr.	Banner	Michael Douglas		D	ID01	2019	2/20/2020	8216989
	Bansal	Krishna K.		C	IL11	2019	12/26/2019	10032293
	Banyai	Cindy Lyn		C	FL19	2019	1/21/2020	10032414
	Barbosa	Jennifer		C	CA28	2019	12/18/2019	10032274
	Barbosa	Jennifer		D	CA28	2019	5/10/2019	9114630
	Barkley	Michael James Mr		C	CA10	2019	12/7/2019	10031213
	Barkley	Michael James Mr		D	CA10	2019	11/26/2019	8216765
Hon.	Barletta	Lou		T	PA11	2019	1/24/2019	10025047
	Barnes	Sanjanetta		C	TX14	2019	10/6/2019	10028443
	Barnes	Sanjanetta		X	TX14	2019	6/14/2019	30005947
	Baroness Von Behr	Irina		D	AZ09	2019	11/15/2019	8216701
	Barresi	Janet		C	OK05	2019	10/31/2019	10029814
	Barrett	Dana		C	GA11	2019	1/28/2020	10029818
	Barrett	Dana		X	GA11	2019	10/31/2019	30006208
Dr.	Bartlett	Richard		C	TX11	2019	10/4/2019	9115455
Dr.	Bartlett	Richard		W		2019		9115462
Hon.	Barton	Joe		T	TX06	2019	2/26/2019	9114427
Hon.	Barton	Joe		X	TX06	2019	2/12/2019	9114385
	Basaran	Alpaslan		C	NJ09	2019	7/4/2019	10028678
	Basora	Frangell		D	NY15	2019	7/18/2019	40001581
	Batch	Brandon		C	TX11	2019	12/4/2019	10029793
	Batch	Brandon		X	TX11	2019	11/1/2019	30006212
	Bauer	Mark Andrew		D	TX24	2019	1/29/2020	40002843
	Beach	Brandon		C	GA06	2019	5/14/2019	10027493
	Beal	Brent		C	TX01	2019	5/22/2019	10028141
Hon.	Beatty	Joyce		P	OH03	2019	2/21/2019	9114410
Hon.	Beatty	Joyce		P	OH03	2019	6/12/2019	9115041
	Becchi	Rosemary		C	NJ07	2019	9/12/2019	10029409
	Becker	Matt		C	FL13	2019	8/21/2019	9115327
	Beckstrand	Daniel		C	UT04	2019	2/12/2020	10033631
	Beckwith	Micah		C	IN05	2019	9/11/2019	10028737
	Beckwith	Micah		X	IN05	2019	7/19/2019	30006050
	Bedonie	Karen E.		C	NM03	2019	10/21/2019	10029666
	Belcher	Daniel Joseph		D	OK05	2019	10/2/2019	9115457
	Bell	Adrienne		C	TX14	2019	5/14/2019	10027253
Mr.	Bell	James Jerome		D	OH11	2019	11/18/2019	8216688
	Bell	Jarome		D	VA02	2019	11/22/2019	8216761
	Bell	Jennifer Ann		C	OH12	2019	2/20/2020	8216999
	Bell	Jennifer Ann		D	OH12	2019	10/2/2019	9115461
	Belsito	Jamie Marie Zahlaway		C	MA06	2019	6/13/2019	10027929
	Belsito	Jamie Marie Zahlaway		X	MA06	2019	5/20/2019	30005757
	Belvin	Kenneth Lewis	III	D	NY16	2019	5/30/2019	9114929
	Belvin	Kenneth Lewis	III	D	NY16	2019	6/19/2019	40001541
	Ben-Dov	Naora		W		2019		8217043
Ms.	Ben-Moyal	Karen		A	TX14	2019	12/24/2019	10032322
Ms.	Ben-Moyal	Karen		A	TX14	2019	12/28/2019	10032337
Ms.	Ben-Moyal	Karen		C	TX14	2019	12/9/2019	10029916
Ms.	Ben-Moyal	Karen		D	TX14	2019	11/7/2019	40001699
Ms.	Ben-Moyal	Karen		D	TX14	2019	11/25/2019	8216758
Ms.	Ben-Moyal	Karen		D	TX14	2019	1/8/2020	40001798
	Bennett	Adrienne		C	ME02	2019	11/14/2019	10029994
Hon.	Bentivolio	Kerry		C	MI11	2019	11/30/2019	10031094
	Benton	Steven Douglas		W	NC03	2019	12/2/2019	6654
	Bentz	Cliff		C	OR02	2019	2/29/2020	10031084
	Bentz	Cliff		X	OR02	2019	12/5/2019	30006258
Mrs.	Benzel	Julianne Elizabeth		C	CA04	2019	11/9/2019	10029957
	Berghoef	Bryan		C	MI02	2019	10/15/2019	10029148
	Berghoef	Bryan		X	MI02	2019	8/26/2019	30006112
	Berina	Courtney James		C	CA30	2019	2/20/2020	10029591
	Berina	Courtney James		D	CA30	2019	2/24/2020	40002878
	Bernstein	Cathy		D	NY10	2019	10/31/2019	40001698
Mr.	Berryhill	James		C	TX11	2019	10/25/2019	10029791
	Bew	Richard		C	NC03	2019	4/10/2019	10025434
	Bey	Nikolay Nikolayevich		D	MN06	2019	11/14/2019	8216689
Hon.	Beyer	Donald Sternoff	Jr	P	VA08	2019	12/7/2019	20012722
Hon.	Beyer	Donald Sternoff	Jr	P	VA08	2019	12/14/2019	20012723
	Bice	Stephanie		C	OK05	2019	8/13/2019	10029025
	Bice	Stephanie		X	OK05	2019	5/17/2019	9114708
	Biesinger	Chris		C	UT04	2019	10/20/2019	10029743
Dr.	Biggan	John		C	TX24	2019	11/7/2019	10029936
Hon.	Bilirakis	Gus M.		P	FL12	2019	10/17/2019	9115481
Hon.	Bilirakis	Gus M.		P	FL12	2019	1/9/2020	8216873
	Bishop	James Daniel		C	NC09	2019	4/19/2019	10026007
Hon.	Bishop	Michael D.		T	MI08	2019	4/5/2019	10025084
Hon.	Bishop	Michael D.		X	MI08	2019	1/25/2019	30005029
	Bizon	Kimberly Ann		C	MI10	2019	10/28/2019	9115517
Hon.	Black	Diane		T	TN06	2019	1/30/2019	9114332
Hon.	Blackburn	Marsha		E	TN07	2019	2/8/2019	9114388
	Blackwelder	David		W		2019		8216706
	Blair	John		C	NM03	2019	12/17/2019	10029448
	Blair	John		X	NM03	2019	9/20/2019	30006156
	Blake	Michael Alexander		C	NY15	2019	5/23/2019	10028168
	Blanco	Omar		X	FL26	2019	9/20/2019	30006157
	Bland	Scott		C	TX17	2019	12/9/2019	10031220
	Blankenbeker	Lynne		C	NH02	2019	1/3/2020	10032376
Dr.	Blass	Piotr		D	FL21	2019	10/30/2019	40001696
	Blevins	Ryan		C	CA10	2019	11/8/2019	10029938
	Bliatout	Bobby		C	CA22	2019	7/2/2019	10028617
	Blueming	Michael Joesph	Jr.	C	FL21	2019	7/8/2019	10028676
	Blueming	Michael Joesph	Jr.	D	FL21	2019	6/24/2019	9115077
	Blueming	Michael Joesph	Jr.	W	FL21	2019	10/16/2019	6641
Hon.	Blum	Rodney Leland		P	IA01	2019	1/8/2019	20010974
Hon.	Blum	Rodney Leland		T	IA01	2019	1/16/2019	10025065
Hon.	Blumenauer	Earl		P	OR03	2019	1/16/2019	20011017
Hon.	Blumenauer	Earl		P	OR03	2019	2/11/2019	20011134
Hon.	Blumenauer	Earl		P	OR03	2019	3/4/2019	20011241
Hon.	Blumenauer	Earl		P	OR03	2019	3/7/2019	9114448
Hon.	Blumenauer	Earl		P	OR03	2019	3/18/2019	20011312
Hon.	Blumenauer	Earl		P	OR03	2019	4/11/2019	20011455
Hon.	Blumenauer	Earl		P	OR03	2019	5/8/2019	20011632
Hon.	Blumenauer	Earl		P	OR03	2019	6/4/2019	20011790
Hon.	Blumenauer	Earl		P	OR03	2019	6/4/2019	20011791
Hon.	Blumenauer	Earl		P	OR03	2019	7/3/2019	20011929
Hon.	Blumenauer	Earl		P	OR03	2019	8/6/2019	20012114
Hon.	Blumenauer	Earl		P	OR03	2019	9/4/2019	20012263
Hon.	Blumenauer	Earl		P	OR03	2019	10/16/2019	20012474
Hon.	Blumenauer	Earl		P	OR03	2019	11/13/2019	20012604
Hon.	Blumenauer	Earl		P	OR03	2019	11/25/2019	20012670
Hon.	Blumenauer	Earl		P	OR03	2019	12/6/2019	20012709
	Blundo	Leo		C	NV04	2019	8/22/2019	10029226
Hon.	Blunt Rochester	Lisa		P	DE00	2019	2/19/2019	20011115
Hon.	Blunt Rochester	Lisa		P	DE00	2019	4/26/2019	20011543
	Boatman	R. J.		C	TX36	2019	11/7/2019	10029000
	Bocchino	Brandon Reid		C	CO05	2019	12/29/2019	10032342
	Boebert	Lauren		C	CO03	2019	1/9/2020	8216855
	Bolaños Scow	Adam		C	CA20	2019	12/24/2019	10031246
	Bolinger	Larry Lee Scott		C	NE03	2019	8/25/2019	10029256
	Bolz	Kate		C	NE01	2019	10/22/2019	10029757
	Bonner	Justin		D	WI03	2019	8/14/2019	9115284
	Boor	Matthew		D	WI06	2019	5/17/2019	40001511
	Booth	Douglas James		C	MI03	2019	8/8/2019	10027386
	Booth	Douglas James		X	MI03	2019	5/16/2019	30005529
	Booth	Douglas James		X	MI03	2019	6/19/2019	30005982
Hon.	Bordallo	Madeleine Z.		T	GU00	2019	2/1/2019	10025118
	Boroughs	Adair Ford		C	SC02	2019	5/14/2019	10027260
	Bourdeaux	Carolyn		C	GA07	2019	8/13/2019	10027234
	Bourdeaux	Carolyn		X	GA07	2019	5/16/2019	30005485
	Bowman	Jamaal		C	NY16	2019	7/2/2019	10028625
	Boyanton	Carl		C	MS04	2019	11/21/2019	10030018
Mr.	Boyd	Samuel Graham		C	NC03	2019	4/5/2019	10025432
	Boylan	Lindsey		C	NY10	2019	8/22/2019	9115328
	Boyle	Kevin Michael		W		2019		8216927
Mr.	Boyle	Kevin Michael		D	FL22	2019	1/8/2020	40001797
	Bradley	James P.		A	CA28	2019	11/13/2019	10029996
	Bradley	James P.		C	CA28	2019	11/13/2019	10029920
	Bradley	James P.		D	CA33	2019	11/7/2019	40001701
	Bradley	James P.		D	CA33	2019	11/8/2019	40001703
Mr.	Bradley	James P.		D	CA48	2019	3/29/2019	9114510
Hon.	Brady	Robert A.		T	PA01	2019	1/15/2019	10025067
	Brakey	Eric		C	ME02	2019	8/28/2019	10029281
	Branscum	Samuel Ray		D	MI07	2019	11/22/2019	8216760
Hon.	Brat	David Alan		T	VA07	2019	1/14/2019	10025061
Hon.	Brat	David Alan		X	VA07	2019	1/14/2019	30005023
	Braun	Steven J.		C	IN05	2019	12/18/2019	10029395
	Braun	Steven J.		X	IN05	2019	9/13/2019	30006149
	Bravo	Jeremy John		C	TX31	2019	1/10/2020	10032424
Mrs.	Breyman	Cynthia Jean		C	TX11	2019	10/30/2019	10029808
	Brier	Thomas F.	Jr.	C	PA10	2019	5/15/2019	10025413
	Broad	Adam		C	IL10	2019	10/13/2019	10029693
Ms.	Brock	Martha Montgomery		D	NC04	2019	7/30/2019	40001592
	Brooks	Clayton W.	III	C	NC09	2019	2/3/2020	10033581
	Brooks	John L.	II	C	CA53	2019	12/23/2019	10032320
	Brooks	John L.	II	D	CA53	2019	12/30/2019	8216897
Hon.	Brooks	Mo		P	AL05	2019	3/4/2019	20011243
Hon.	Brooks	Mo		P	AL05	2019	4/1/2019	20011369
Hon.	Brooks	Mo		P	AL05	2019	5/11/2019	20011659
Hon.	Brooks	Mo		P	AL05	2019	5/20/2019	20011708
Hon.	Brooks	Mo		P	AL05	2019	8/6/2019	20012115
Hon.	Brooks	Mo		P	AL05	2019	9/20/2019	20012346
Hon.	Brooks	Mo		P	AL05	2019	10/30/2019	20012524
Hon.	Brooks	Susan W.		P	IN05	2019	6/25/2019	20011878
Hon.	Brooks	Susan W.		P	IN05	2019	10/21/2019	20012473
	Brown	Audra Lee		C	NM03	2019	8/1/2019	10028902
	Brown	Audra Lee		X	NM03	2019	8/7/2019	30006072
	Brown	Carole Dominguin		C	MD03	2019	8/19/2019	10029191
Mr.	Brown	David Wilson		C	NC10	2019	5/19/2019	10028101
Mr.	Brown	Jeremy Michael		D	FL14	2019	6/13/2019	40001552
	Brown	Leigh Thomas		C	NC09	2019	4/13/2019	10025440
Mrs.	Brown-Fietkau	Wyndi Lee		D	OK04	2019	10/2/2019	9115456
	Browning	Dean Napier		C	PA15	2019	5/15/2019	10025121
	Bryant	Shelia		C	MD04	2019	8/2/2019	10028912
	Brzozowski	Dani		C	IL16	2019	1/11/2020	10029525
	Brzozowski	Dani		X	IL16	2019	10/2/2019	30006164
	Bubser	Christine		C	CA08	2019	8/12/2019	10027963
	Bubser	Christine		X	CA08	2019	5/20/2019	30005783
	Bucardo	Jennyfer		D	NC06	2019	9/3/2019	40001631
Hon.	Buchanan	Vern		P	FL16	2019	2/26/2019	20011201
Hon.	Buchanan	Vern		P	FL16	2019	3/28/2019	20011352
Hon.	Buchanan	Vern		P	FL16	2019	4/11/2019	20011446
Hon.	Buchanan	Vern		P	FL16	2019	5/23/2019	20011739
Hon.	Buchanan	Vern		P	FL16	2019	8/8/2019	20012125
Hon.	Buchanan	Vern		P	FL16	2019	10/7/2019	20012441
Hon.	Buchanan	Vern		P	FL16	2019	12/29/2019	20013825
	Buchwald	David		C	NY17	2019	2/12/2020	10029964
	Buchwald	David		X	NY17	2019	11/13/2019	30006228
	Buehler	Knute		X	OR02	2019	1/9/2020	30007311
	Bullock	Benjamin E.		C	GA07	2019	9/13/2019	10028461
	Bullock	Benjamin E.		X	GA07	2019	6/14/2019	30005956
	Bunkeddeko	Adem		C	NY09	2019	10/25/2019	10029796
	Burch	Lorie		W		2019		8216777
	Burdick	Jeff		C	CA07	2019	11/26/2019	8216751
	Burgess	Tania		C	TX32	2019	4/6/2019	10025439
Mr.	Burley	Brian J.		C	CA48	2019	11/4/2019	10029625
Mr.	Burley	Brian J.		D	CA48	2019	5/2/2019	40001489
Mr.	Burley	Brian J.		D	CA48	2019	5/20/2019	9114700
Mr.	Burley	Brian J.		X	CA48	2019	10/10/2019	30006181
	Burns	Brian		C	IL05	2019	9/2/2019	10029313
	Burton	Hasani		C	TX30	2019	1/31/2020	10033565
	Bush	Pierce		C	TX22	2019	1/8/2020	10032389
Hon.	Bustos	Cheri		P	IL17	2019	4/25/2019	20011505
Hon.	Bustos	Cheri		P	IL17	2019	5/3/2019	20011589
Hon.	Bustos	Cheri		P	IL17	2019	11/8/2019	20012561
	Buttar	Shahid		C	CA12	2019	5/22/2019	9114803
	Byers	Jamie		D	CA04	2019	2/13/2020	40002869
	Cabrera	Fernando		X	NY14	2019	11/7/2019	30006216
	Cabrera	Fernando		X	NY14	2019	12/10/2019	30006271
Dr.	Cabrera	Fernando		C	NY14	2019	2/3/2020	10029848
Mr.	Cadena	Robert M.		C	TX18	2019	1/23/2020	10032353
Mr.	Cadena	Robert M.		X	TX18	2019	1/9/2020	30007304
	Cady	Jeffery		C	TX11	2019	1/10/2020	10032426
	Cady	Jeffery		D	TX11	2019	1/13/2020	40001820
Mr.	Cahse	Edgar		D	FL14	2019	11/15/2019	8216692
	Cain	John		C	MA01	2019	11/12/2019	10029989
	Caldarera	Joseph Matthew		C	NY11	2019	11/25/2019	10029977
	Caldwell	James Andrew		C	CA24	2019	9/4/2019	9115338
	Call	Jason		C	WA02	2019	12/13/2019	10031231
	Cammack	Kat		X	FL03	2019	1/17/2020	8216919
	Campa-Najjar	Ammar		C	CA50	2019	5/20/2019	9114749
	Canning	Doyle		C	OR04	2019	8/23/2019	10029124
	Cannon	Tina		X	UT01	2019	9/10/2019	30006141
	Cannon	Tina		X	UT01	2019	10/10/2019	30006180
Ms.	Cannon	Tina Marie Parkinson		C	UT01	2019	10/6/2019	10029364
Mr.	Cano	Christian Christian Mr	Jr	C	NC09	2019	5/15/2019	10027804
Hon.	Capuano	Michael E.		T	MA07	2019	1/26/2019	10025024
	Carbonaro	Anthony M.		D	MI12	2019	8/5/2019	9115231
	Cardnell	Elisa		C	TX02	2019	5/15/2019	10027776
	Cardnell	Elisa		X	TX02	2019	5/16/2019	30005689
	Cargile	Mike		D	CA35	2019	1/2/2020	8216882
	Carl	Jerry Lee	Jr.	C	AL01	2019	5/15/2019	10027121
	Carrizales	Joshua Daniel		C	TX20	2019	10/10/2019	10029561
	Carter	Deandre Antwan		D	NC01	2019	3/19/2019	40001462
Hon.	Carter	Earl Leroy		P	GA01	2019	6/5/2019	20011796
Hon.	Carter	Earl Leroy		P	GA01	2019	7/19/2019	20012028
Hon.	Carter	Earl Leroy		P	GA01	2019	8/5/2019	20012110
Hon.	Carter	Earl Leroy		P	GA01	2019	9/18/2019	20012340
Hon.	Carter	Earl Leroy		P	GA01	2019	11/4/2019	20012553
	Carter	Jill P.		C	MD07	2019	1/22/2020	10033485
	Casady	Nancy Lee		C	CA52	2019	11/21/2019	8216723
	Casady	Nancy Lee		D	CA52	2019	9/11/2019	9115374
	Castillo	Hector L Dr		D	NJ05	2019	3/9/2020	8217070
	Castillo	Jose Alfredo		D	FL09	2019	11/22/2019	8216762
	Castle	Jaime		C	OH02	2019	2/24/2020	8217003
Hon.	Castor	Kathy		P	FL14	2019	1/29/2019	20011059
Hon.	Castor	Kathy		P	FL14	2019	8/6/2019	20012112
Hon.	Castor	Kathy		P	FL14	2019	8/21/2019	20012202
	Castorani	John		C	AL01	2019	11/4/2019	10029855
	Castorani	John		X	AL01	2019	11/7/2019	30006217
	Catella	Anthony		X	IL14	2019	10/30/2019	30006200
	Catella	Anthony L.		C	IL14	2019	12/3/2019	10029789
	Cavell	David F.		C	MA04	2019	2/15/2020	10033644
	Cavell	David F.		X	MA04	2019	11/13/2019	8216673
	Champion	Wendell		C	TX18	2019	10/14/2019	10029692
	Champion	Wendell		D	TX18	2019	9/5/2019	40001633
	Chase	Claire		C	NM02	2019	11/25/2019	10029434
	Chase	Claire		X	NM02	2019	9/18/2019	30006154
	Cheek	Jamie		D	UT01	2019	10/17/2019	9115495
	Chen	Jay		D	CA39	2019	11/18/2019	8216690
	Chevalier	Keli		C	TX22	2019	2/11/2020	10033618
	Chevalier	Keli		W	TX22	2019	2/12/2020	7688
	Chong	Kirk		C	FL24	2019	3/17/2019	10025207
	Christie	Jennifer		C	IN05	2019	7/5/2019	10028682
Ms.	Christophe	Sandra		C	LA05	2019	11/8/2019	10029934
Hon.	Chu	Judy		P	CA27	2019	1/21/2019	20011005
Hon.	Chu	Judy		P	CA27	2019	2/24/2019	20011135
Hon.	Chu	Judy		P	CA27	2019	3/15/2019	20011285
Hon.	Chu	Judy		P	CA27	2019	4/15/2019	20011461
Hon.	Chu	Judy		P	CA27	2019	5/15/2019	20011623
Hon.	Chu	Judy		P	CA27	2019	6/14/2019	20011843
Hon.	Chu	Judy		P	CA27	2019	9/5/2019	20012276
Hon.	Chu	Judy		P	CA27	2019	10/1/2019	20012403
Hon.	Chu	Judy		P	CA27	2019	12/16/2019	20013775
	Church	Jason		C	WI07	2019	12/30/2019	10032349
	Church	Jason		X	WI07	2019	10/28/2019	9115515
	Cirincione	Russell		D	NJ06	2019	5/16/2019	40001495
Hon.	Cisneros	Gilbert		P	CA39	2019	2/13/2019	20011113
Hon.	Cisneros	Gilbert		P	CA39	2019	3/8/2019	20011260
Hon.	Cisneros	Gilbert		P	CA39	2019	4/16/2019	20011435
Hon.	Cisneros	Gilbert		P	CA39	2019	5/14/2019	20011624
Hon.	Cisneros	Gilbert		P	CA39	2019	6/18/2019	20011797
Hon.	Cisneros	Gilbert		P	CA39	2019	7/12/2019	20011984
Hon.	Cisneros	Gilbert		P	CA39	2019	8/19/2019	20012126
Hon.	Cisneros	Gilbert		P	CA39	2019	9/11/2019	20012253
Hon.	Cisneros	Gilbert		P	CA39	2019	10/16/2019	20012445
Hon.	Cisneros	Gilbert		P	CA39	2019	11/15/2019	20012581
Hon.	Cisneros	Gilbert		P	CA39	2019	12/11/2019	20012735
	Cisneros	Jessica		C	TX28	2019	7/1/2019	10028618
	Clark	Anthony		C	IL07	2019	4/30/2019	9114561
Hon.	Clark	Katherine M.		P	MA05	2019	1/22/2019	20011047
Hon.	Clark	Katherine M.		P	MA05	2019	2/12/2019	20011139
Hon.	Clark	Katherine M.		P	MA05	2019	2/28/2019	20011219
Hon.	Clark	Katherine M.		P	MA05	2019	4/4/2019	20011396
Hon.	Clark	Katherine M.		P	MA05	2019	6/26/2019	20011897
Hon.	Clark	Katherine M.		P	MA05	2019	7/2/2019	20011920
Hon.	Clark	Katherine M.		P	MA05	2019	7/22/2019	20012035
Hon.	Clark	Katherine M.		P	MA05	2019	7/31/2019	20012084
Hon.	Clark	Katherine M.		P	MA05	2019	9/10/2019	20012292
Hon.	Clark	Katherine M.		P	MA05	2019	10/1/2019	20012400
Hon.	Clark	Katherine M.		P	MA05	2019	12/11/2019	20012739
Mr.	Clausen	Cassidy Allen-Jones		C	OR04	2019	10/3/2019	10029598
Mr.	Clauss	Matthew Corey		C	MI05	2019	8/16/2019	10029171
	Clay	Nathan		D	CO07	2019	12/16/2019	8216889
	Clemmer	Eli Dantzler		D	NH02	2019	1/29/2020	8216938
	Clemmer	Eli Dantzler		D	NH02	2019	1/29/2020	40002856
	Cleveland	Shenita 'Shae'		C	TX30	2019	12/12/2019	10031243
Ms.	Cobb	Tedra		C	NY21	2019	5/15/2019	10027154
	Cody	Wacey Alpha		D	TX11	2019	3/20/2019	9114484
Hon.	Coffman	Mike		T	CO06	2019	1/31/2019	9114347
Hon.	Cohen	Steve		P	TN09	2019	1/8/2019	20010976
Hon.	Cohen	Steve		P	TN09	2019	7/3/2019	20011935
Hon.	Cohen	Steve		P	TN09	2019	9/12/2019	20012306
	Cohn	Alan Michael		C	FL15	2019	10/9/2019	10029667
Mr.	Coldiron	Chip Winter		D	IN03	2019	11/18/2019	40001718
Mr.	Cole	Marqus A.		C	GA07	2019	5/15/2019	10027630
Hon.	Cole	Tom		P	OK04	2019	4/29/2019	9114564
Hon.	Cole	Tom		P	OK04	2019	5/22/2019	9114799
	Coleman	Jeff		C	AL02	2019	12/12/2019	10029377
	Coleman	Jeff		X	AL02	2019	9/13/2019	30006145
	Coleman	Kim		C	UT04	2019	10/9/2019	10029657
	Collias	Gina Rockey		C	NC10	2019	6/24/2019	10028552
Mr.	Collick	John William	Jr.	D	VA03	2019	5/15/2019	9114686
Hon.	Collins	Chris		T	NY27	2019	10/30/2019	9115527
	Collins	Frederick (Rick) G.		C	AL01	2019	11/28/2019	10031126
	Collins	Genevieve D.		X	TX32	2019	9/9/2019	9115360
Ms.	Collins	Genevieve D.		A	TX32	2019	1/14/2020	10032453
Ms.	Collins	Genevieve D.		C	TX32	2019	1/14/2020	10032346
	Collins	Joe		C	CA43	2019	5/30/2019	9114926
	Collins	Joshua		C	WA10	2019	6/15/2019	10028525
	Collins	Kina Isis		C	IL07	2019	8/9/2019	10028460
	Collins	Kina Isis		X	IL07	2019	6/14/2019	30005954
	Collins	Susan		W		2019		8216737
	Collis	Noel		C	MN07	2019	2/10/2020	8216966
	Collis	Noel		X	MN07	2019	10/11/2019	9115479
	Colvin	Nick		A	MI03	2019	11/15/2019	10029813
	Colvin	Nick		C	MI03	2019	10/16/2019	10029710
	Colvin	Nick		X	MI03	2019	7/16/2019	9115151
Hon.	Comer	James		P	KY01	2019	1/10/2020	8216871
Hon.	Comstock	Barbara J Honorable		P	VA10	2019	1/1/2019	20010925
Hon.	Comstock	Barbara J Honorable		T	VA10	2019	3/31/2019	10025044
Hon.	Comstock	Barbara J Honorable		X	VA10	2019	1/9/2019	30005016
Hon.	Conaway	K. Michael		P	TX11	2019	1/3/2019	20010922
Hon.	Conaway	K. Michael		P	TX11	2019	3/4/2019	20011085
Hon.	Conaway	K. Michael		P	TX11	2019	3/5/2019	20011244
Hon.	Conaway	K. Michael		P	TX11	2019	4/2/2019	20011362
Hon.	Conaway	K. Michael		P	TX11	2019	5/6/2019	20011612
Hon.	Conaway	K. Michael		P	TX11	2019	7/8/2019	20011937
Hon.	Conaway	K. Michael		P	TX11	2019	8/5/2019	20012046
Hon.	Conaway	K. Michael		P	TX11	2019	9/17/2019	20012318
