Prefix	Last	First	Suffix	FilingType	StateDst	Year	FilingDate	DocID
Hon.	Allen	Richard W.		X	GA12	2014	5/29/2015	9106877
	Alliegro	Mark C.		C	MA09	2014	8/21/2014	8216426
	Alm	Vance		D	NV02	2014	10/2/2014	9105475
	Alomar	Rafael Cox		W	PR00	2014		8215789
	Amador	Antonio Candia		C	CA09	2014	1/28/2014	8213980
Hon.	Amash	Justin		O	MI03	2014	5/15/2015	10006484
Hon.	Amodei	Mark E.		A	NV02	2014	6/12/2015	9107164
Hon.	Amodei	Mark E.		O	NV02	2014	6/12/2015	10008058
	Anabilah-Azumah	Joel		D	NY09	2014	1/17/2018	40001064
	Anabilah-Azumah	Joel		D	NY09	2014	1/17/2018	40001065
	Anabilah-Azumah	Joel		D	NY09	2014	1/17/2018	40001066
	Andel	Ellen		W	FL18	2014		8216387
	Anderson	Bruce Gordon		C	CA18	2014	4/7/2014	10000247
	Anderson	Christopher J.		W	WI03	2014		8216508
	Anderson	Dennis		C	IL14	2014	5/22/2014	8215283
	Anderson	Ikaika		A	HI01	2014	5/14/2014	8215309
	Anderson	Ikaika		C	HI01	2014	5/14/2014	10001525
	Anderson	John David		C	OH10	2014	4/1/2014	10000287
	Anderson	Peter O.		C	CA39	2014	10/4/2014	10002351
	Anderson	Peter O.		D	CA39	2014	5/27/2014	40000132
	Andrade	Christopher Alen		C	NC07	2014	2/26/2014	10000121
Mr.	Andrews	Robert E.		P	NJ01	2014	1/13/2014	20000077
Mr.	Andrews	Robert E.		T	NJ01	2014	3/20/2014	10000199
	Appel	Staci		C	IA03	2014	8/11/2014	8216290
	Arcand	Alan David		C	MI01	2014	6/26/2014	8215852
	Arkoosh	Valerie Ann		X	PA13	2014	5/21/2014	8215227
	Arness	Mark Kenneth		C	MD05	2014	3/31/2016	10009789
	Arness	Mark Kenneth		D	MD05	2014	5/8/2014	8214746
	Arntzen	Elsie		C	MT01	2014	4/27/2014	10000965
	Artero	Matthew  Pascual		D	GU00	2014	7/15/2014	40000185
	Artero	Matthew  Pascual		D	GU00	2014	7/16/2014	8215962
	Ashford	Brad		A	NE02	2014	4/9/2015	9106254
	Ashford	Brad		C	NE02	2014	3/24/2014	10000226
Hon.	Ashford	Brad		A	NE02	2014	6/26/2015	9107234
Hon.	Ashford	Brad		A	NE02	2014	10/13/2015	9107731
Hon.	Ashford	Brad		A	NE02	2014	5/16/2016	10012269
Hon.	Ashford	Brad		H	NE02	2014	5/14/2015	10005854
	Assad	Mike		C	NJ02	2014	2/4/2014	10000046
	Assini	Mark W.		C	NY25	2014	5/13/2014	10002004
	Atalla	Ehab		C	CA46	2014	5/5/2014	8214657
	Auppenle	Mark A.		C	NE02	2014	4/24/2014	8214553
	Azcona	Alan		W	FL07	2014		8214750
Hon.	Babin	Brian		H	TX36	2014	7/15/2015	9107298
Hon.	Babin	Brian		X	TX36	2014	5/29/2015	9106876
	Bailey	William W.		C	IN09	2014	2/28/2014	8214248
	Balchunis	Mary Ellen		C	PA07	2014	4/19/2014	10000785
	Banach	David Michael		C	MD02	2014	4/11/2014	10000600
	Banach	David Michael		D	MD02	2014	4/17/2014	9105387
	Banuelos	Robert John		D	CA48	2014	5/1/2014	8214622
	Barfield	Jonathan	Jr	C	NC07	2014	4/14/2014	10000039
	Barkley	Michael James		C	CA10	2014	5/2/2014	10001221
Hon.	Barletta	Lou		A	PA11	2014	7/30/2015	10008206
Hon.	Barletta	Lou		O	PA11	2014	5/15/2015	10005422
Mr.	Barletta	Lou		P	PA11	2014	5/22/2014	20000998
Mr.	Barletta	Lou		P	PA11	2014	10/3/2014	20001787
Mr.	Barletta	Lou		P	PA11	2014	10/22/2014	20001934
Dr.	Barlow	Pamela Lee  Dvm		C	TX13	2014	1/31/2014	10000029
Dr.	Barlow	Pamela Lee  Dvm		X	TX13	2014	1/31/2014	30000006
	Barnes	Houston		W	NC02	2014		8216207
	Barnett	Andre N.		D	NY18	2014	8/13/2014	8216395
	Barnett	Bryan K.		W	MI08	2014		8216385
	Barr	Bob		C	GA11	2014	6/13/2014	8215731
Hon.	Barr	Garland "Andy"		A	KY06	2014	7/15/2015	9107281
Hon.	Barr	Garland "Andy"		O	KY06	2014	5/14/2015	9107025
Mr.	Barr	Garland "Andy"		P	KY06	2014	3/5/2014	8214211
	Barron	Bill		C	UT02	2014	7/15/2014	8216006
Hon.	Barton	Joe		O	TX06	2014	5/15/2015	9106790
	Bartow	Dennis		W	VA08	2014		8216554
	Basler	Doug		C	WA09	2014	10/30/2014	10004573
Hon.	Bass	Karen		A	CA37	2014	10/16/2019	10028909
Hon.	Bass	Karen		O	CA37	2014	5/15/2015	10007288
	Beason	Scott		C	AL06	2014	5/1/2014	8214658
Hon.	Beatty	Joyce		A	OH03	2014	10/9/2015	10008697
Hon.	Beatty	Joyce		A	OH03	2014	10/27/2015	10008974
Hon.	Beatty	Joyce		O	OH03	2014	5/15/2015	10007036
Hon.	Becerra	Xavier		A	CA34	2014	5/3/2017	10015581
Hon.	Becerra	Xavier		O	CA34	2014	6/15/2015	10008078
Hon.	Becerra	Xavier		X	CA34	2014	5/29/2015	9106875
	Beck	Gwendolyn		C	VA08	2014	5/14/2014	10002406
	Bedwell	Danny		C	MS01	2014	8/13/2014	8216291
	Belgard	Aimee		C	NJ03	2014	5/22/2014	8215310
	Beltran	Estakio		C	WA04	2014	5/19/2014	10002441
	Beltran	Estakio		X	WA04	2014	5/19/2014	30000471
	Benacquisto	Lizbeth		A	FL19	2014	4/3/2014	8214401
	Benacquisto	Lizbeth		C	FL19	2014	4/1/2014	8214375
Hon.	Benishek	Dan		O	MI01	2014	5/15/2015	10005876
	Benson	Michael (Mike) Wayne		W	MN01	2014		8216163
	Bentivegna	Joe		W	CT04	2014		9105768
Hon.	Bera	Ami		A	CA07	2014	10/6/2015	10008704
Hon.	Bera	Ami		O	CA07	2014	5/15/2015	10006829
	Berger	Philip Edward	Jr	C	NC06	2014	8/22/2014	10004251
	Bergmann	Charlotte		C	TN09	2014	4/21/2014	8215311
	Best	Russell		C	NV04	2014	7/23/2014	8216073
	Beyer	Donald Sternoff	Jr.	C	VA08	2014	5/8/2014	10000615
Hon.	Beyer	Donald Sternoff	Jr.	A	VA08	2014	6/1/2015	10005446
Hon.	Beyer	Donald Sternoff	Jr.	A	VA08	2014	10/8/2015	10008709
Hon.	Beyer	Donald Sternoff	Jr.	A	VA08	2014	10/13/2015	10008762
Hon.	Beyer	Donald Sternoff	Jr.	H	VA08	2014	5/16/2015	10005957
Hon.	Bilirakis	Gus M.		O	FL12	2014	5/14/2015	9106981
Mr.	Bilirakis	Gus M.		P	FL12	2014	1/31/2014	8213944
Mr.	Bilirakis	Gus M.		P	FL12	2014	10/27/2014	9105569
	Birman	Igor		C	CA04	2014	5/22/2014	8215312
	Bishop	Michael D.		A	MI08	2014	4/12/2015	10005106
	Bishop	Michael D.		C	MI08	2014	6/27/2014	10003470
	Bishop	Michael D.		X	MI08	2014	5/2/2014	8214629
Hon.	Bishop	Michael D.		H	MI08	2014	5/8/2015	10005921
Hon.	Bishop	Rob		O	UT01	2014	5/15/2015	10007295
Hon.	Bishop	Sanford D.	Jr.	A	GA02	2014	6/9/2015	9107128
Hon.	Bishop	Sanford D.	Jr.	A	GA02	2014	5/19/2016	9108905
Hon.	Bishop	Sanford D.	Jr.	O	GA02	2014	5/14/2015	10005907
Hon.	Black	Diane		A	TN06	2014	12/9/2016	9110276
Hon.	Black	Diane		O	TN06	2014	5/15/2015	9106999
Hon.	Black	Diane		P	TN06	2014	12/8/2014	9105721
Hon.	Black	Diane		P	TN06	2014	12/10/2014	9105722
Hon.	Black	Diane		P	TN06	2014	12/22/2014	9105778
Hon.	Black	Diane		P	TN06	2014	1/5/2015	9105798
Mrs.	Black	Diane		P	TN06	2014	1/8/2014	8213778
Mrs.	Black	Diane		P	TN06	2014	1/13/2014	8213806
Mrs.	Black	Diane		P	TN06	2014	1/22/2014	8213900
Mrs.	Black	Diane		P	TN06	2014	2/7/2014	8214020
Mrs.	Black	Diane		P	TN06	2014	2/20/2014	8214152
Mrs.	Black	Diane		P	TN06	2014	3/5/2014	8214213
Mrs.	Black	Diane		P	TN06	2014	3/12/2014	9105101
Mrs.	Black	Diane		P	TN06	2014	3/28/2014	8214362
Mrs.	Black	Diane		P	TN06	2014	4/17/2014	8214530
Mrs.	Black	Diane		P	TN06	2014	7/14/2014	8215964
Mrs.	Black	Diane		P	TN06	2014	9/4/2014	8216477
Mrs.	Black	Diane		P	TN06	2014	9/4/2014	8216478
Mrs.	Black	Diane		P	TN06	2014	9/15/2014	8216515
Mrs.	Black	Diane		P	TN06	2014	9/29/2014	9105442
Mrs.	Black	Diane		P	TN06	2014	10/22/2014	9105543
Mrs.	Black	Diane		P	TN06	2014	11/13/2014	9105658
	Black	Richard H "Dick"		W	VA10	2014		8214451
Hon.	Blackburn	Marsha		O	TN07	2014	8/12/2015	9107413
Hon.	Blackburn	Marsha		X	TN07	2014	5/5/2015	9106433
	Blackburn	Spencer Logan		D	CO01	2014	8/8/2014	40000207
	Blakeman	Bruce		C	NY04	2014	5/27/2014	8215461
	Blakeman	Bruce		X	NY04	2014	5/14/2014	8214969
	Blanch	Robert J.	Jr.	C	NM03	2014	5/7/2014	8214735
	Blue	Antonio		C	NC08	2014	5/20/2014	9105389
	Blue	Antonio		D	NC08	2014	5/1/2014	8214623
	Blum	Rodney Leland		C	IA01	2014	5/13/2014	10001958
Hon.	Blum	Rodney Leland		A	IA01	2014	4/22/2015	9106347
Hon.	Blum	Rodney Leland		H	IA01	2014	8/12/2015	10008261
Hon.	Blum	Rodney Leland		X	IA01	2014	5/29/2015	9106874
Hon.	Blumenauer	Earl		O	OR03	2014	5/15/2015	10005168
Mr.	Blumenauer	Earl		P	OR03	2014	2/26/2014	8214151
Mr.	Blumenauer	Earl		P	OR03	2014	4/14/2014	20000710
Mr.	Blumenauer	Earl		P	OR03	2014	5/6/2014	20000800
Mr.	Blumenauer	Earl		P	OR03	2014	5/20/2014	20000987
Mr.	Blumenauer	Earl		P	OR03	2014	8/21/2014	20001572
Mr.	Blumenauer	Earl		P	OR03	2014	11/19/2014	20002073
	Bock	Joseph		A	IN02	2014	7/22/2014	8216074
	Bock	Joseph		C	IN02	2014	5/27/2014	8215462
Hon.	Boehner	John A.		O	OH08	2014	5/14/2015	10005686
Hon.	Boehner	John A.		P	OH08	2014	2/7/2014	20000284
Hon.	Boehner	John A.		P	OH08	2014	3/4/2014	20000404
Hon.	Boehner	John A.		P	OH08	2014	6/10/2014	20001087
Hon.	Boehner	John A.		P	OH08	2014	7/9/2014	20001259
Hon.	Boehner	John A.		P	OH08	2014	8/28/2014	20001575
Hon.	Boehner	John A.		P	OH08	2014	9/24/2014	20001747
Hon.	Boehner	John A.		P	OH08	2014	10/10/2014	20001843
Hon.	Boehner	John A.		P	OH08	2014	11/21/2014	20002095
	Bolger	Richard Owen		W	VA10	2014		9105420
	Bolin	Wesley Seaton		D	KY01	2014	4/4/2014	40000082
	Boliver	Gail Eldred		W	IA01	2014		8216460
Hon.	Bonamici	Suzanne		O	OR01	2014	5/15/2015	10005401
Hon.	Bonamici	Suzanne		X	OR01	2014	4/24/2015	30000866
Dr.	Bond	Tanya Elizabeth		C	PA04	2014	3/11/2014	9105085
	Bongino	Daniel		C	MD06	2014	4/29/2014	8215313
	Bonilla	Jorge L.		C	FL09	2014	6/14/2014	10003394
	Bonner	Jay Alan		C	FL20	2014	5/15/2014	10000203
Hon.	Bordallo	Madeleine Z.		O	GU00	2014	5/11/2015	10005846
	Bost	Michael J.		C	IL12	2014	5/13/2014	8215314
Hon.	Bost	Michael J.		A	IL12	2014	4/16/2015	9106312
Hon.	Bost	Michael J.		H	IL12	2014	6/1/2015	10007201
Hon.	Bost	Michael J.		X	IL12	2014	5/18/2015	9106536
	Botelho	Joanna Lynn Garcia		C	CA16	2014	2/12/2014	8214076
Hon.	Boustany	Charles W.	Jr.	A	LA03	2014	10/9/2015	9107711
Hon.	Boustany	Charles W.	Jr.	O	LA03	2014	5/14/2015	9107024
	Bowden	Craig Richard		C	UT01	2014	1/26/2014	10000026
	Bowden	Craig Richard		D	UT01	2014	1/27/2014	40000001
	Bowman	Terrence Michael		C	MI12	2014	5/12/2014	10000961
	Boyle	Brendan F.		C	PA13	2014	8/12/2014	10004060
Hon.	Boyle	Brendan F.		O	PA13	2014	8/4/2015	9107392
Hon.	Boyle	Brendan F.		X	PA13	2014	5/18/2015	9106535
	Bradley	Wes		D	TN08	2014	8/19/2014	8216417
Hon.	Brady	Kevin		O	TX08	2014	10/10/2015	10008720
Hon.	Brady	Kevin		X	TX08	2014	5/29/2015	9106873
Hon.	Brady	Robert A.		A	PA01	2014	9/18/2015	10008645
Hon.	Brady	Robert A.		O	PA01	2014	5/15/2015	10007333
Hon.	Braley	Bruce L.		T	IA01	2014	1/29/2015	10004654
	Brannigan	Sharon M.		C	IL03	2014	5/30/2014	8215603
	Brannigan	Sharon M.		D	IL03	2014		8214191
	Brat	David Alan		C	VA07	2014	5/15/2014	9105209
	Brat	David Alan		X	VA07	2014		8214162
Hon.	Brat	David Alan		H	VA07	2014	5/15/2015	10007141
	Bray	Mark Hatfield		C	AL05	2014	7/5/2014	10001232
	Bray	Mark Hatfield		D	AL05	2014	5/2/2014	40000111
	Breu	Tom		C	WI01	2014	1/21/2015	10004629
	Breu	Tom		X	WI01	2014	12/1/2014	30000773
	Brewer	Thomas Hill		W	AR03	2014		8216461
	Brewer	Tom		C	NE03	2014	2/7/2014	8214009
Hon.	Bridenstine	Jim		O	OK01	2014	5/1/2015	10005903
	Brikho	George		C	MI09	2014	9/25/2014	9105423
	Brimm	Jacob		D	TN07	2014	8/13/2014	8216396
	Brion	Scott Floyd		C	PA10	2014	3/20/2014	9105155
	Bromell-Tinubu	Gloria		C	SC07	2014	5/15/2014	8215284
	Bronson	William Emery		C	FL17	2014	5/21/2014	8215315
	Bronson	William Emery		D	FL17	2014		9105093
	Brooke	William W.		C	AL06	2014	5/20/2014	8215316
	Brooks	David		C	LA02	2014	10/31/2014	10004497
	Brooks	Janis C Dr		C	PA14	2014	5/16/2014	10002639
Hon.	Brooks	Mo		A	AL05	2014	7/22/2015	10008279
Hon.	Brooks	Mo		O	AL05	2014	5/14/2015	10006669
Mr.	Brooks	Mo		P	AL05	2014	7/9/2014	20000606
Mr.	Brooks	Mo		P	AL05	2014	9/2/2014	20001609
Mr.	Brooks	Mo		P	AL05	2014	9/26/2014	20001769
Mr.	Brooks	Mo		P	AL05	2014	10/30/2014	20001977
Mr.	Brooks	Mo		P	AL05	2014	11/11/2014	20002031
Hon.	Brooks	Susan W.		O	IN05	2014	5/14/2015	10005495
Mrs.	Brooks	Susan W.		P	IN05	2014	4/28/2014	20000780
Mrs.	Brooks	Susan W.		P	IN05	2014	8/4/2014	20001428
	Broomell	Frank C.	Jr	C	NJ01	2014	5/15/2014	10002636
Hon.	Brown	Corrine		A	FL05	2014	11/4/2015	9107859
Hon.	Brown	Corrine		O	FL05	2014	5/15/2015	9107010
	Brown	Harris		C	LA05	2014	8/12/2014	10003937
	Brown	James E.		C	CT03	2014	5/12/2014	10001335
	Brown	Jim		D	AZ02	2014	5/28/2014	8215423
	Brown	Marven Wade		C	TX11	2014	3/4/2014	8214249
	Brown	Theodis	Sr	D	MO08	2014		8214057
	Brown	Thomas		C	GA04	2014	5/15/2014	10000036
Hon.	Brownley	Julia		O	CA26	2014	5/15/2015	10006490
	Brownsberger	William N.		W	MA05	2014		8214051
	Bryan	James E.		C	FL01	2014	8/20/2014	8216420
	Buchal	James Laurence		C	OR03	2014	9/19/2014	8216598
	Buchal	James Laurence		D	OR03	2014	5/21/2014	8215424
Hon.	Buchanan	Vern		O	FL16	2014	5/14/2015	9106980
Hon.	Buchanan	Vern		P	FL16	2014	12/10/2014	20002180
Mr.	Buchanan	Vern		P	FL16	2014	2/28/2014	8214214
Mr.	Buchanan	Vern		P	FL16	2014	4/25/2014	8214582
Mr.	Buchanan	Vern		P	FL16	2014	5/13/2014	20000933
Mr.	Buchanan	Vern		P	FL16	2014	6/12/2014	20001090
Mr.	Buchanan	Vern		P	FL16	2014	7/14/2014	20001312
Mr.	Buchanan	Vern		P	FL16	2014	9/15/2014	20001674
Mr.	Buchanan	Vern		P	FL16	2014	10/15/2014	20001885
Mr.	Buchanan	Vern		P	FL16	2014	11/13/2014	20002042
	Buck	Kenneth R.		C	CO04	2014	5/4/2014	10001322
Hon.	Buck	Kenneth R.		A	CO04	2014	4/29/2015	10005144
Hon.	Buck	Kenneth R.		H	CO04	2014	5/13/2015	10006477
Hon.	Bucshon	Larry		O	IN08	2014	5/15/2015	9106789
	Burgess	Jeremy		D	MI08	2014		8214189
Hon.	Burgess	Michael C.		O	TX26	2014	8/7/2015	10006661
Hon.	Burgess	Michael C.		X	TX26	2014	5/13/2015	30001045
Mr.	Burgess	Michael C.		P	TX26	2014	4/14/2014	20000708
Mr.	Burgess	Michael C.		P	TX26	2014	8/1/2014	20000868
	Burman	Janet Berl		W	NY24	2014		8216462
	Burnham	Dennis		W	TX24	2014		8214052
	Burns	David		D	CA48	2014	8/15/2014	8216397
	Burris	Michael Craig		C	MO05	2014	7/25/2014	8216090
	Burris	Michael Craig		D	MO05	2014		8214192
	Bussell	Hugh		D	CA15	2014	5/12/2014	8214875
	Bussler	Jim		C	MI06	2014	8/8/2014	9105393
	Bussler	Jim		D	MI06	2014	5/27/2014	40000127
Hon.	Bustos	Cheri		O	IL17	2014	5/14/2015	9107022
Hon.	Butterfield	G. K.		A	NC01	2014	9/11/2015	10008607
Hon.	Butterfield	G. K.		O	NC01	2014	5/13/2015	10005717
	Byrd	Jefferson Lee		C	NM03	2014	4/14/2014	8214499
Hon.	Byrne	Bradley		A	AL01	2014	10/21/2015	9107739
Hon.	Byrne	Bradley		O	AL01	2014	5/14/2015	9106979
Mr.	Byrne	Bradley		O	AL01	2014	5/15/2014	8215275
	Byrnes	Pam		C	MI07	2014	5/14/2014	10001572
	Cadien	Tawana W.		A	TX10	2014	4/27/2014	10000980
	Cadien	Tawana W.		C	TX10	2014	4/27/2014	10000979
	Cadien	Tawana W.		D	TX10	2014	3/21/2014	8214354
	Cain	Emily Ann		C	ME02	2014	5/14/2014	10001860
	Callis	Ann		C	IL13	2014	8/15/2014	8216343
	Callis	Ann		X	IL13	2014	5/16/2014	9105224
Hon.	Calvert	Ken		O	CA42	2014	5/12/2015	10006839
	Camacho	Randy Robert		C	AZ07	2014	6/20/2014	10003159
	Camacho	Randy Robert		D	AZ07	2014	5/14/2014	8214993
Hon.	Camp	Dave		P	MI04	2014	2/6/2015	9106006
Mr.	Camp	Dave		P	MI04	2014	2/11/2014	8214023
Mr.	Camp	Dave		P	MI04	2014	2/14/2014	8214104
Mr.	Camp	Dave		P	MI04	2014	3/20/2014	9105131
Mr.	Camp	Dave		P	MI04	2014	4/21/2014	8214531
Mr.	Camp	Dave		P	MI04	2014	6/19/2014	8215761
Mr.	Camp	Dave		P	MI04	2014	7/16/2014	8216015
Mr.	Camp	Dave		P	MI04	2014	8/19/2014	8216364
Mr.	Camp	Dave		P	MI04	2014	10/1/2014	9105443
Mr.	Camp	Dave		P	MI04	2014	10/15/2014	9105521
Mr.	Camp	Dave		P	MI04	2014	11/18/2014	9105642
HONORABLE	CAMPBELL	JOHN		A	CA45	2014	5/1/2014	8214602
	Campbell	John W.		C	CA53	2014	4/29/2014	10001032
	Cannon	Jerry		C	MI01	2014	5/20/2014	8215318
	Canseco	Francisco Raul Quico R		C	TX23	2014	6/13/2014	8215732
Mr.	Cantor	Eric		P	VA07	2014	1/24/2014	20000165
Mr.	Cantor	Eric		P	VA07	2014	2/3/2014	20000228
Hon.	Cantor	Eric Ivan		T	VA07	2014	9/15/2014	10004256
	Capelouto	Marissa Ms		C	HI02	2014	6/15/2014	10003287
Hon.	Capito	Shelley Moore		P	WV02	2014	8/12/2014	8216259
Hon.	Capito	Shelley Moore		P	WV02	2014	11/14/2014	9105657
Hon.	Capito	Shelley Moore		P	WV02	2014	1/29/2015	9105891
Mrs.	Capito	Shelley Moore		P	WV02	2014	2/4/2014	8213946
Mrs.	Capito	Shelley Moore		P	WV02	2014	2/4/2014	8213947
Mrs.	Capito	Shelley Moore		P	WV02	2014	3/5/2014	8214215
Hon.	Capps	Lois		O	CA24	2014	5/5/2015	10005916
Hon.	Capuano	Michael E.		O	MA07	2014	5/9/2015	10005668
Hon.	Cardenas	Tony		O	CA29	2014	5/14/2015	10007058
	Cargas	James P.		A	TX07	2014	1/31/2014	10000041
	Cargas	James Perry		C	TX07	2014	1/3/2014	8213877
Hon.	Carney	John C.	Jr.	O	DE00	2014	6/15/2015	10006650
Hon.	Carney	John C.	Jr.	X	DE00	2014	5/27/2015	30001206
Mr.	Carney	John C.	Jr.	G	DE00	2014	7/17/2014	8216046
	Carpio	Monica Dalila		C	DC00	2014	7/16/2014	8216035
	Carr	Elan S.		C	CA33	2014	7/24/2014	10003823
Mr.	Carr	James Avarett	Jr.	C	VA07	2014	10/2/2014	10004452
Hon.	Carson	André		O	IN07	2014	5/15/2015	10007418
	Carson	Jeffrey S.		C	VA08	2014	5/8/2014	8214737
	Carter	Christopher Lynn		C	TN05	2014	5/14/2014	10001024
	Carter	Earl Leroy		C	GA01	2014	8/8/2014	9105395
Hon.	Carter	Earl Leroy		A	GA01	2014	4/15/2015	9106310
Hon.	Carter	Earl Leroy		H	GA01	2014	7/24/2015	10006848
Hon.	Carter	Earl Leroy		X	GA01	2014	5/15/2015	30001099
Hon.	Carter	Earl Leroy		X	GA01	2014	7/20/2015	30001573
	Carter	James Darwin		C	GA01	2014	5/15/2014	10002485
Hon.	Carter	John R.		A	TX31	2014	5/12/2017	10016834
Hon.	Carter	John R.		O	TX31	2014	5/4/2015	10005171
Hon.	Cartwright	Matt		A	PA17	2014	10/9/2015	9107710
Hon.	Cartwright	Matt		O	PA17	2014	7/14/2015	9107280
Hon.	Cartwright	Matt		X	PA17	2014	5/29/2015	9106872
Mr.	Cartwright	Matt		P	PA17	2014	1/8/2014	8213779
	Casey	George Nicholas	Jr	C	WV02	2014	5/22/2014	8215319
	Casida	Tisha Trinette		C	CO03	2014	5/23/2014	10002383
	Casida	Tisha Trinette		D	CO03	2014	5/20/2014	9105388
	Casida	Tisha Trinette		X	CO03	2014	5/16/2014	30000389
Hon.	Cassidy	William M.		P	LA06	2014	12/11/2014	20002184
	Casson	Thomas		C	AL03	2014	3/27/2014	10000232
	Castagna	Troy		C	CA25	2014	4/30/2014	10000813
	Casteen	J. Wesley		C	NC07	2014	9/24/2014	9105424
	Casteen	J. Wesley		X	NC07	2014	5/7/2014	8214756
Hon.	Castor	Kathy		A	FL14	2014	5/15/2015	10007496
Hon.	Castor	Kathy		A	FL14	2014	4/29/2016	10010640
Hon.	Castor	Kathy		O	FL14	2014	5/15/2015	10005405
Ms.	Castor	Kathy		P	FL14	2014	2/28/2014	8214216
Ms.	Castor	Kathy		P	FL14	2014	3/4/2014	8214217
Ms.	Castor	Kathy		P	FL14	2014	3/25/2014	8214327
Ms.	Castor	Kathy		P	FL14	2014	5/23/2014	20001015
Ms.	Castor	Kathy		P	FL14	2014	8/18/2014	20001540
Ms.	Castor	Kathy		P	FL14	2014	9/29/2014	20001777
Hon.	Castro	Joaquin		O	TX20	2014	7/15/2015	9107300
Hon.	Castro	Joaquin		X	TX20	2014	5/29/2015	9106871
Hon.	Castro	Joaquin		X	TX20	2014	6/22/2015	9107190
Mr.	Castro	Joaquin		G	TX20	2014	5/9/2014	8214744
	Causey	Mike		C	NC06	2014	4/2/2014	10000300
	Cavanagh	Lori Hopkins		C	CT02	2014	5/22/2014	8215341
	Cavanagh	Lori Hopkins		D	CT02	2014		8214193
	Celis	Pedro		C	WA01	2014	7/9/2014	8215943
	Celis	Pedro		X	WA01	2014	5/16/2014	30000406
	Chabot	Paul		C	CA31	2014	5/21/2014	8215286
Hon.	Chabot	Steve		A	OH01	2014	6/9/2015	10007982
Hon.	Chabot	Steve		O	OH01	2014	5/14/2015	10007300
Hon.	Chaffetz	Jason		A	UT03	2014	10/7/2015	10008629
Hon.	Chaffetz	Jason		O	UT03	2014	5/13/2015	10006392
	Chan	Michael W.		D	NY10	2014		8214058
	Chang	Stanley		C	HI01	2014	10/1/2014	9105458
	Chapin	Dan R.		D	CO06	2014	5/22/2018	40001230
	Chapman	Jeff		C	GA01	2014	5/14/2014	10002270
	Chatman	Lavern		C	VA08	2014	5/9/2014	8214866
	Chavez	Cesar		D	AZ07	2014	4/2/2014	8214412
	Chew	Robin Leo		C	CA14	2014	2/3/2014	8213981
	Childs	Vivian Louise		C	GA02	2014	4/19/2014	10000776
	Chivukula	Upendra J.		C	NJ12	2014	5/13/2014	10002067
	Cho	Roy		C	NJ05	2014	8/19/2014	8216363
	Choi	Jun		C	NJ06	2014	8/21/2014	10004248
	Choi	Jun		D	NJ06	2014	8/19/2014	8216415
	Christofferson	Aelea		C	OR02	2014	4/10/2014	10000204
	Christopher	Warren		C	MD04	2014	10/9/2014	9105511
Hon.	Chu	Judy		A	CA27	2014	6/19/2015	10008016
Hon.	Chu	Judy		A	CA27	2014	6/24/2015	9107211
Hon.	Chu	Judy		O	CA27	2014	5/14/2015	10005507
Hon.	Cicilline	David N.		O	RI01	2014	5/15/2015	10006952
	Cicotte	George Frederick		A	WA04	2014	7/3/2014	10003567
	Cicotte	George Frederick		C	WA04	2014	7/3/2014	10003566
	Cicotte	George Frederick		X	WA04	2014	5/16/2014	9105222
	Claitor	Daniel A.		C	LA06	2014	10/16/2014	10004523
	Claitor	Daniel A.		X	LA06	2014	5/21/2014	8215228
	CLARK	KATHERINE		A	MA05	2014	4/30/2014	8214656
