Prefix	Last	First	Suffix	FilingType	StateDst	Year	FilingDate	DocID
HONORABLE	BROWN	HENRY E.	JR.	O	SC01	2010	5/13/2010	8147116
HONORABLE	BROWN-WAITE	GINNY		O	FL05	2010	5/17/2010	8147117
HONORABLE	BUCHANAN	VERN		A	FL13	2010	9/15/2011	8203971
HONORABLE	BUCHANAN	VERN		O	FL13	2010	5/17/2010	8147121
HONORABLE	BURGESS	MICHAEL C.		O	TX26	2010	6/16/2010	8147823
HONORABLE	BURTON	DAN		O	IN05	2010	8/10/2010	8148444
HONORABLE	BUTTERFIELD	G. K.		O	NC01	2010	5/17/2010	8147118
HONORABLE	BUTTERFIELD	G. K.		A	NC01	2010	5/21/2010	8147119
HONORABLE	BUYER	STEVE		O	IN04	2010	5/17/2010	8147120
HONORABLE	CALVERT	KEN		O	CA44	2010	5/14/2010	8147122
HONORABLE	CAMP	DAVE		O	MI04	2010	6/17/2010	8147824
HONORABLE	CAMPBELL	JOHN		O	CA48	2010	6/16/2010	8147825
HONORABLE	CANSECO	FRANCISCO R.		O	TX23	2010	6/28/2011	8203198
HONORABLE	CANTOR	ERIC		A	VA07	2010	3/7/2012	8204772
HONORABLE	CANTOR	ERIC		O	VA07	2010	5/17/2010	8147123
HONORABLE	CAO	ANH "JOSEPH"		O	LA02	2010	6/16/2010	8147826
HONORABLE	CAPITO	SHELLEY MOORE		O	WV02	2010	5/17/2010	8147124
HONORABLE	CAPPS	LOIS		O	CA23	2010	5/17/2010	8147125
HONORABLE	CAPUANO	MICHAEL E.		O	MA08	2010	5/12/2010	8147126
HONORABLE	CARDOZA	DENNIS A.		O	CA18	2010	5/17/2010	8147127
HONORABLE	CARNAHAN	RUSS		O	MO03	2010	5/17/2010	8147128
HONORABLE	CARNEY	CHRISTOPHER P.		A	PA10	2010	8/3/2010	8148376
HONORABLE	CARNEY	CHRISTOPHER P.		O	PA10	2010	5/27/2010	8147129
HONORABLE	CARSON	ANDRE		O	IN07	2010	5/17/2010	8147130
HONORABLE	CARTER	JOHN R.		O	TX31	2010	5/14/2010	8147131
HONORABLE	CASSIDY	BILL		O	LA06	2010	6/15/2010	8147717
HONORABLE	CASTLE	MICHAEL N.		A	DE00	2010	2/15/2011	9100021
HONORABLE	CASTLE	MICHAEL N.		A	DE00	2010	8/30/2010	8148746
HONORABLE	CASTLE	MICHAEL N.		O	DE00	2010	5/24/2010	8147133
HONORABLE	CASTOR	KATHY		O	FL11	2010	5/17/2010	8147132
HONORABLE	CHAFFETZ	JASON		O	UT03	2010	5/12/2010	8147134
HONORABLE	CHANDLER	BEN		O	KY06	2010	5/12/2010	8147135
HONORABLE	CHILDERS	TRAVIS W.		O	MS01	2010	5/17/2010	8147136
HONORABLE	CHRISTENSEN	DONNA M.		O	VI00	2010	5/14/2010	8147137
HONORABLE	CHU	JUDY		A	CA32	2010	5/31/2011	8202923
HONORABLE	CHU	JUDY		A	CA32	2010	7/19/2010	8148188
HONORABLE	CHU	JUDY		O	CA32	2010	5/17/2010	8147138
HONORABLE	CLARKE	YVETTE D.		O	NY11	2010	5/17/2010	8147141
HONORABLE	CLAY	WM. LACY		O	MO01	2010	4/28/2010	8147139
HONORABLE	CLEAVER	EMANUEL		A	MO05	2010	7/15/2010	8148185
HONORABLE	CLEAVER	EMANUEL		A	MO05	2010	5/15/2012	8205085
HONORABLE	CLEAVER	EMANUEL		O	MO05	2010	5/17/2010	8147142
HONORABLE	CLYBURN	JAMES E.		A	SC06	2010	8/20/2010	8148649
HONORABLE	CLYBURN	JAMES E.		O	SC06	2010	5/14/2010	8147143
HONORABLE	CLYBURN	JAMES E.		A	SC06	2010	1/31/2011	8200132
HONORABLE	COBLE	HOWARD		O	NC06	2010	5/17/2010	8147144
HONORABLE	COFFMAN	MIKE		A	CO06	2010	9/15/2010	8148929
HONORABLE	COFFMAN	MIKE		O	CO06	2010	5/25/2010	8147145
HONORABLE	COHEN	STEVE		A	TN09	2010	7/15/2010	8148184
HONORABLE	COHEN	STEVE		A	TN09	2010	6/15/2011	8203099
HONORABLE	COHEN	STEVE		O	TN09	2010	5/26/2010	8147149
HONORABLE	COLE	TOM		A	OK04	2010	6/11/2010	8147605
HONORABLE	COLE	TOM		O	OK04	2010	5/17/2010	8147147
HONORABLE	CONAWAY	K. MICHAEL		A	TX11	2010	8/12/2010	8148468
HONORABLE	CONAWAY	K. MICHAEL		O	TX11	2010	5/17/2010	8147148
HONORABLE	CONNOLLY	GERALD E.		O	VA11	2010	5/17/2010	8147146
HONORABLE	CONYERS	JOHN	JR.	A	MI14	2010	12/22/2010	8200073
HONORABLE	CONYERS	JOHN	JR.	O	MI14	2010	6/16/2010	8147827
HONORABLE	COOPER	JIM		O	TN05	2010	6/10/2010	8147606
HONORABLE	COSTA	JIM		A	CA20	2010	8/10/2010	8148445
HONORABLE	COSTA	JIM		O	CA20	2010	5/13/2010	8147150
HONORABLE	COSTELLO	JERRY F.		O	IL12	2010	5/17/2010	8147151
HONORABLE	COURTNEY	JOE		O	CT02	2010	5/13/2010	8147152
HONORABLE	CRENSHAW	ANDER		O	FL04	2010	5/13/2010	8147153
HONORABLE	CROWLEY	JOSEPH		O	NY07	2010	5/14/2010	8147154
HONORABLE	CUELLAR	HENRY		A	TX28	2010	6/14/2010	8147641
HONORABLE	CUELLAR	HENRY		O	TX28	2010	5/17/2010	8147155
HONORABLE	CULBERSON	JOHN ABNEY		O	TX07	2010	5/13/2010	8147156
HONORABLE	CUMMINGS	ELIJAH E.		O	MD07	2010	5/24/2010	8147157
HONORABLE	DAHLKEMPER	KATHLEEN A.		A	PA03	2010	10/18/2010	8149206
HONORABLE	DAHLKEMPER	KATHLEEN A.		O	PA03	2010	5/17/2010	8147204
HONORABLE	DAVIS	ARTUR		O	AL07	2010	5/17/2010	8147202
HONORABLE	DAVIS	DANNY K.		O	IL07	2010	6/14/2010	8147642
HONORABLE	DAVIS	GEOFF		O	KY04	2010	5/17/2010	8147203
HONORABLE	DAVIS	LINCOLN		O	TN04	2010	7/15/2010	8148161
HONORABLE	DAVIS	SUSAN A.		A	CA53	2010	7/20/2010	8148189
HONORABLE	DAVIS	SUSAN A.		O	CA53	2010	5/17/2010	8147205
HONORABLE	DEAL	NATHAN		T	GA09	2010	4/1/2010	8144078
HONORABLE	DEFAZIO	PETER A.		A	OR04	2010	7/14/2010	8148162
HONORABLE	DEFAZIO	PETER A.		O	OR04	2010	5/11/2010	8147206
HONORABLE	DEGETTE	DIANA		O	CO01	2010	5/17/2010	8147207
HONORABLE	DELAHUNT	BILL		O	MA10	2010	5/25/2010	8147210
HONORABLE	DELAURO	ROSA		A	CT03	2010	5/25/2010	8147209
HONORABLE	DELAURO	ROSA		O	CT03	2010	5/17/2010	8147208
HONORABLE	DENHAM	JEFF		O	CA19	2010	7/13/2011	8203336
HONORABLE	DENT	CHARLES W.		O	PA15	2010	8/10/2010	8148446
HONORABLE	DEUTCH	THEODORE E.		A	FL19	2010	7/28/2010	8148300
HONORABLE	DEUTCH	THEODORE E.		A	FL19	2010	8/10/2010	8148447
HONORABLE	DEUTCH	THEODORE E.		O	FL19	2010	6/17/2010	8147828
HONORABLE	DIAZ-BALART	LINCOLN		O	FL21	2010	5/14/2010	8146746
HONORABLE	DIAZ-BALART	MARIO		O	FL25	2010	5/14/2010	8146745
HONORABLE	DICKS	NORMAN D.		O	WA06	2010	5/17/2010	8147211
HONORABLE	DINGELL	JOHN D.		O	MI15	2010	5/14/2010	8147212
HONORABLE	DOGGETT	LLOYD		A	TX25	2010	7/13/2011	8203315
HONORABLE	DOGGETT	LLOYD		O	TX25	2010	5/17/2010	8147213
HONORABLE	DOGGETT	LLOYD		O	TX25	2010	7/13/2011	8203337
HONORABLE	DOLD	ROBERT J.		A	IL10	2010	6/29/2011	8203199
HONORABLE	DONNELLY	JOE		A	IN02	2010	5/16/2011	9100148
HONORABLE	DONNELLY	JOE		O	IN02	2010	5/17/2010	8147214
HONORABLE	DOYLE	MICHAEL F.		O	PA14	2010	5/12/2010	8147215
HONORABLE	DREIER	DAVID		A	CA26	2010	8/17/2011	8203715
HONORABLE	DREIER	DAVID		O	CA26	2010	6/23/2010	8147889
HONORABLE	DRIEHAUS	STEVE		A	OH01	2010	6/14/2010	8147638
HONORABLE	DRIEHAUS	STEVE		O	OH01	2010	5/17/2010	8147216
HONORABLE	DUNCAN	JOHN J.	JR.	O	TN02	2010	5/17/2010	8147217
HONORABLE	EDWARDS	CHET		O	TX17	2010	5/14/2010	8147219
HONORABLE	EDWARDS	DONNA F.		O	MD04	2010	5/17/2010	8147218
HONORABLE	EHLERS	VERNON J.		A	MI03	2010	8/15/2010	8148533
HONORABLE	EHLERS	VERNON J.		O	MI03	2010	5/13/2010	8147220
HONORABLE	ELLISON	KEITH		O	MN05	2010	5/17/2010	8147221
HONORABLE	ELLISON	KEITH		A	MN05	2010	6/23/2010	8147890
HONORABLE	ELLMERS	RENEE L.		O	NC02	2010	7/13/2011	8203338
HONORABLE	ELLSWORTH	BRAD		O	IN08	2010	5/12/2010	8147222
HONORABLE	EMERSON	JO ANN		O	MO08	2010	5/17/2010	8147223
HONORABLE	ENGEL	ELIOT L.		O	NY17	2010	5/17/2010	8147224
HONORABLE	ESHOO	ANNA G.		O	CA14	2010	5/12/2010	8147225
HONORABLE	ETHERIDGE	BOB		O	NC02	2010	5/14/2010	8147226
HONORABLE	FALEOMAVAEGA	ENI F. H.		A	AS00	2010	6/29/2011	8203200
HONORABLE	FALEOMAVAEGA	ENI F. H.		O	AS00	2010	5/17/2010	8147227
HONORABLE	FALLIN	MARY		O	OK05	2010	6/16/2010	8147829
HONORABLE	FARR	SAM		A	CA17	2010	7/1/2010	8147982
HONORABLE	FARR	SAM		O	CA17	2010	5/17/2010	8147228
HONORABLE	FATTAH	CHAKA		A	PA02	2010	7/1/2010	8147983
HONORABLE	FATTAH	CHAKA		O	PA02	2010	5/17/2010	8147229
HONORABLE	FILNER	BOB		O	CA51	2010	6/14/2010	8147639
HONORABLE	FLAKE	JEFF		O	AZ06	2010	5/14/2010	8147230
HONORABLE	FLEMING	JOHN		O	LA04	2010	5/13/2010	8147231
HONORABLE	FORBES	J. RANDY		O	VA04	2010	6/15/2010	8147718
HONORABLE	FORTENBERRY	JEFF		O	NE01	2010	5/17/2010	8147232
HONORABLE	FOSTER	BILL		O	IL14	2010	5/17/2010	8147233
HONORABLE	FOXX	VIRGINIA		A	NC05	2010	9/8/2010	8148823
HONORABLE	FOXX	VIRGINIA		O	NC05	2010	6/30/2010	8147984
HONORABLE	FRANK	BARNEY		A	MA04	2010	7/8/2010	8148022
HONORABLE	FRANK	BARNEY		A	MA04	2010	7/14/2010	8148132
HONORABLE	FRANK	BARNEY		O	MA04	2010	5/17/2010	8147234
HONORABLE	FRANKS	TRENT		O	AZ02	2010	5/13/2010	8147235
HONORABLE	FRELINGHUYSEN	RODNEY P.		O	NJ11	2010	5/17/2010	8147236
HONORABLE	FUDGE	MARCIA L.		O	OH11	2010	5/13/2010	8147237
HONORABLE	GALLEGLY	ELTON		O	CA24	2010	5/5/2010	8147238
HONORABLE	GARAMENDI	JOHN		A	CA10	2010	11/12/2010	8149296
HONORABLE	GARAMENDI	JOHN		A	CA10	2010	11/22/2010	8149312
HONORABLE	GARAMENDI	JOHN		O	CA10	2010	5/14/2010	8147239
HONORABLE	GARRETT	SCOTT		A	NJ05	2010	7/20/2010	8148190
HONORABLE	GARRETT	SCOTT		O	NJ05	2010	5/17/2010	8147240
HONORABLE	GERLACH	JIM		O	PA06	2010	7/30/2010	8148319
HONORABLE	GIFFORDS	GABRIELLE		A	AZ08	2010	5/26/2010	8147242
HONORABLE	GIFFORDS	GABRIELLE		O	AZ08	2010	5/14/2010	8147241
HONORABLE	GINGREY	PHIL		O	GA11	2010	7/16/2010	8148191
HONORABLE	GOHMERT	LOUIE		O	TX01	2010	5/17/2010	8147243
HONORABLE	GONZALEZ	CHARLES A.		O	TX20	2010	5/24/2010	8147244
HONORABLE	GOODLATTE	BOB		O	VA06	2010	5/14/2010	8147245
HONORABLE	GORDON	BART		O	TN06	2010	6/16/2010	8147830
HONORABLE	GORDON	BART		A	TN06	2010	9/28/2010	8149074
HONORABLE	GRANGER	KAY		O	TX12	2010	8/10/2010	8148448
HONORABLE	GRAVES	SAM		O	MO06	2010	5/14/2010	8147246
HONORABLE	GRAYSON	ALAN		O	FL08	2010	8/13/2010	8148534
HONORABLE	GRAYSON	ALAN		A	FL08	2010	11/30/2010	8200031
HONORABLE	GREEN	AL		O	TX09	2010	5/13/2010	8147247
HONORABLE	GREEN	AL		A	TX09	2010	9/23/2010	8149029
HONORABLE	GREEN	GENE		O	TX29	2010	5/13/2010	8147248
HONORABLE	GRIFFITH	PARKER		A	AL05	2010	10/13/2010	8149180
HONORABLE	GRIFFITH	PARKER		O	AL05	2010	8/12/2010	8148469
HONORABLE	GRIJALVA	RAUL M.		A	AZ07	2010	5/24/2011	9100186
HONORABLE	GRIJALVA	RAUL M.		O	AZ07	2010	5/14/2010	8147249
HONORABLE	GRIJALVA	RAUL M.		A	AZ07	2010	9/13/2010	8148882
HONORABLE	GUTHRIE	BRETT		A	KY02	2010	8/27/2010	8148747
HONORABLE	GUTHRIE	BRETT		O	KY02	2010	5/17/2010	8147250
HONORABLE	GUTIERREZ	LUIS V.		O	IL04	2010	8/13/2010	8148535
HONORABLE	HALL	JOHN J.		O	NY19	2010	8/18/2010	8148605
HONORABLE	HALL	RALPH M.		A	TX04	2010	8/30/2011	8203813
HONORABLE	HALL	RALPH M.		O	TX04	2010	5/13/2010	8147251
HONORABLE	HALVORSON	DEBORAH L.		A	IL11	2010	6/30/2010	8147985
HONORABLE	HALVORSON	DEBORAH L.		O	IL11	2010	5/12/2010	8147252
HONORABLE	HARE	PHIL		O	IL17	2010	5/14/2010	8147253
HONORABLE	HARMAN	JANE		O	CA36	2010	6/15/2010	8147682
HONORABLE	HARPER	GREGG		O	MS03	2010	5/13/2010	8147254
HONORABLE	HASTINGS	ALCEE L.		O	FL23	2010	5/6/2010	8147256
HONORABLE	HASTINGS	DOC		O	WA04	2010	5/14/2010	8147255
HONORABLE	HEINRICH	MARTIN		A	NM01	2010	5/22/2017	9110829
HONORABLE	HEINRICH	MARTIN		A	NM01	2010	6/22/2010	8147891
HONORABLE	HEINRICH	MARTIN		O	NM01	2010	5/13/2010	8147257
HONORABLE	HELLER	DEAN		O	NV02	2010	5/14/2010	8147258
HONORABLE	HENSARLING	JEB		A	TX05	2010	11/4/2010	8149258
HONORABLE	HENSARLING	JEB		O	TX05	2010	5/14/2010	8147259
HONORABLE	HERGER	WALLY		O	CA02	2010	5/17/2010	8147260
HONORABLE	HERSETH SANDLIN	STEPHANIE		O	SD00	2010	5/17/2010	8147423
HONORABLE	HIGGINS	BRIAN		O	NY27	2010	5/4/2010	8147261
HONORABLE	HILL	BARON P.		O	IN09	2010	5/14/2010	8147262
HONORABLE	HILL	BARON P.		A	IN09	2010	8/23/2010	8148650
HONORABLE	HILL	BARON P.		A	IN09	2010	10/6/2010	8149112
HONORABLE	HIMES	JAMES A.		A	CT04	2010	9/30/2010	8149090
HONORABLE	HIMES	JAMES A.		O	CT04	2010	5/24/2010	8147268
HONORABLE	HINCHEY	MAURICE D.		O	NY22	2010	5/13/2010	8147263
HONORABLE	HINOJOSA	RUBEN		O	TX15	2010	8/25/2010	8148690
HONORABLE	HIRONO	MAZIE K.		O	HI02	2010	6/16/2010	8147831
HONORABLE	HODES	PAUL W.		O	NH02	2010	5/25/2010	8147264
HONORABLE	HODES	PAUL W.		A	NH02	2010	8/27/2010	8148748
HONORABLE	HOEKSTRA	PETER		O	MI02	2010	5/17/2010	8147265
HONORABLE	HOLDEN	TIM		O	PA17	2010	5/17/2010	8147266
HONORABLE	HOLT	RUSH D.		A	NJ12	2010	9/7/2010	8148765
HONORABLE	HOLT	RUSH D.		O	NJ12	2010	5/13/2010	8147269
HONORABLE	HONDA	MICHAEL M.		O	CA15	2010	7/21/2010	8148192
HONORABLE	HOYER	STENY H.		O	MD05	2010	5/14/2010	8147270
HONORABLE	HUNTER	DUNCAN		O	CA52	2010	5/13/2010	8147271
HONORABLE	INGLIS	BOB		O	SC04	2010	5/17/2010	8147272
HONORABLE	INSLEE	JAY		O	WA01	2010	5/14/2010	8147273
HONORABLE	ISRAEL	STEVE		O	NY02	2010	5/24/2010	8147274
HONORABLE	ISSA	DARRELL E.		O	CA49	2010	6/15/2010	8147719
HONORABLE	JACKSON	JESSE L.	JR.	O	IL02	2010	5/17/2010	8147275
HONORABLE	JACKSON LEE	SHEILA		A	TX18	2010	12/21/2010	8200057
HONORABLE	JACKSON LEE	SHEILA		O	TX18	2010	8/10/2010	8148449
HONORABLE	JENKINS	LYNN		O	KS02	2010	5/13/2010	8147276
HONORABLE	JOHNSON	EDDIE BERNICE		A	TX30	2010	10/29/2010	8149259
HONORABLE	JOHNSON	EDDIE BERNICE		A	TX30	2010	7/12/2010	8148074
HONORABLE	JOHNSON	EDDIE BERNICE		O	TX30	2010	5/6/2010	8147277
HONORABLE	JOHNSON	HENRY C. "HANK"	JR.	O	GA04	2010	6/15/2010	8147725
HONORABLE	JOHNSON	SAM		A	TX03	2010	7/28/2010	8148301
HONORABLE	JOHNSON	SAM		O	TX03	2010	5/17/2010	8147278
HONORABLE	JOHNSON	TIMOTHY V.		O	IL15	2010	5/12/2010	8147279
HONORABLE	JONES	WALTER B.		A	NC03	2010	12/7/2010	8200054
HONORABLE	JONES	WALTER B.		O	NC03	2010	5/12/2010	8147280
HONORABLE	JONES	WALTER B.		A	NC03	2010	8/12/2016	9109909
HONORABLE	JORDAN	JIM		O	OH04	2010	5/13/2010	8147281
HONORABLE	JORDAN	JIM		A	OH04	2010	6/17/2010	8147868
HONORABLE	KAGEN	STEVE		O	WI08	2010	5/6/2010	8147282
HONORABLE	KANJORSKI	PAUL E.		O	PA11	2010	5/14/2010	8147283
HONORABLE	KAPTUR	MARCY		O	OH09	2010	5/17/2010	8147284
HONORABLE	KENNEDY	PATRICK J.		O	RI01	2010	5/13/2010	8147285
HONORABLE	KILDEE	DALE E.		O	MI05	2010	5/13/2010	8147286
HONORABLE	KILPATRICK	CAROLYN C.		O	MI13	2010	5/17/2010	8147287
HONORABLE	KILROY	MARY JO		A	OH15	2010	9/7/2010	8148824
HONORABLE	KILROY	MARY JO		O	OH15	2010	8/24/2010	8148669
HONORABLE	KIND	RON		O	WI03	2010	5/13/2010	8147288
HONORABLE	KING	PETER T.		O	NY03	2010	5/17/2010	8147290
HONORABLE	KING	STEVE		O	IA05	2010	5/14/2010	8147289
HONORABLE	KINGSTON	JACK		O	GA01	2010	5/17/2010	8147291
HONORABLE	KINGSTON	JACK		A	GA01	2010	7/15/2010	8148164
HONORABLE	KIRK	MARK STEVEN		O	IL10	2010	5/17/2010	8147292
HONORABLE	KIRKPATRICK	ANN		O	AZ01	2010	5/17/2010	8147293
HONORABLE	KISSELL	LARRY		O	NC08	2010	5/17/2010	8147295
HONORABLE	KLEIN	RON		O	FL22	2010	5/13/2010	8147294
HONORABLE	KLINE	JOHN		O	MN02	2010	5/17/2010	8147296
HONORABLE	KOSMAS	SUZANNE M.		O	FL24	2010	5/13/2010	8147297
HONORABLE	KRATOVIL	FRANK	JR.	A	MD01	2010	9/1/2010	8148766
HONORABLE	KRATOVIL	FRANK	JR.	O	MD01	2010	5/17/2010	8147298
HONORABLE	KUCINICH	DENNIS		O	OH10	2010	5/13/2010	8147299
HONORABLE	LAMBORN	DOUG		A	CO05	2010	6/24/2010	8147948
HONORABLE	LAMBORN	DOUG		O	CO05	2010	5/14/2010	8147303
HONORABLE	LANCE	LEONARD		A	NJ07	2010	7/28/2010	8148302
HONORABLE	LANCE	LEONARD		O	NJ07	2010	6/17/2010	8147842
HONORABLE	LANGEVIN	JAMES R.		O	RI02	2010	5/17/2010	8147300
HONORABLE	LARSEN	RICK		O	WA02	2010	5/13/2010	8147301
HONORABLE	LARSON	JOHN B.		O	CT01	2010	5/12/2010	8147302
HONORABLE	LATHAM	TOM		A	IA04	2010	9/29/2010	8149075
HONORABLE	LATHAM	TOM		O	IA04	2010	5/17/2010	8147304
HONORABLE	LATOURETTE	STEVEN C.		O	OH14	2010	5/17/2010	8147306
HONORABLE	LATTA	ROBERT E.		O	OH05	2010	5/14/2010	8147305
HONORABLE	LEE	BARBARA		O	CA09	2010	5/17/2010	8147307
HONORABLE	LEE	CHRISTOPHER JOHN		A	NY26	2010	6/17/2010	8147841
HONORABLE	LEE	CHRISTOPHER JOHN		O	NY26	2010	5/17/2010	8147308
HONORABLE	LEVIN	SANDER M.		O	MI12	2010	5/14/2010	8147310
HONORABLE	LEWIS	JERRY		O	CA41	2010	5/12/2010	8147311
HONORABLE	LEWIS	JOHN		O	GA05	2010	5/17/2010	8147312
HONORABLE	LINDER	JOHN		O	GA07	2010	6/16/2010	8147832
HONORABLE	LIPINSKI	DANIEL		O	IL03	2010	5/14/2010	8147313
HONORABLE	LOBIONDO	FRANK A.		O	NJ02	2010	6/15/2010	8147720
HONORABLE	LOBIONDO	FRANK A.		O	NJ02	2010	7/14/2011	8203339
HONORABLE	LOEBSACK	DAVID		O	IA02	2010	5/13/2010	8147314
HONORABLE	LOEBSACK	DAVID		A	IA02	2010	6/24/2010	8147892
HONORABLE	LOFGREN	ZOE		O	CA16	2010	6/16/2010	8147833
HONORABLE	LOFGREN	ZOE		O	CA16	2010	7/13/2011	8203340
HONORABLE	LOWEY	NITA M.		A	NY18	2010	6/24/2011	8203166
HONORABLE	LOWEY	NITA M.		O	NY18	2010	5/14/2010	8147315
HONORABLE	LUCAS	FRANK D.		O	OK03	2010	5/17/2010	8147316
HONORABLE	LUETKEMEYER	BLAINE		O	MO09	2010	5/14/2010	8147317
HONORABLE	LUJAN	BEN RAY		O	NM03	2010	5/17/2010	8147318
HONORABLE	LUMMIS	CYNTHIA M.		A	WY00	2010	9/21/2010	8148995
HONORABLE	LUMMIS	CYNTHIA M.		O	WY00	2010	5/17/2010	8147319
HONORABLE	LUNGREN	DANIEL E.		O	CA03	2010	5/12/2010	8147320
